时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-06 09:33:41,0.256,0.315,0.296,647.364,676.902,665.539,123.2,129.11,127.08,605.79,607.13,607.8,89.8533,89.8193,89.8307
2023-01-06 09:30:41,0.256,0.316,0.295,647.944,677.521,666.144,123.14,129.05,127.06,604.96,606.31,607.15,89.8532,89.8189,89.8308
2023-01-06 09:27:41,0.256,0.315,0.294,647.611,677.174,665.805,123.04,128.95,126.97,604.77,606.15,607.01,89.8535,89.8193,89.8315
2023-01-06 09:24:41,0.256,0.315,0.294,647.495,677.049,665.684,123.1,128.99,127.03,605.14,606.43,607.4,89.8534,89.8194,89.8315
2023-01-06 09:21:41,0.258,0.318,0.297,647.376,676.928,665.562,122.98,128.89,126.91,604.67,606.07,606.98,89.8519,89.8179,89.8299
2023-01-06 09:18:41,0.259,0.319,0.297,648.124,677.712,666.335,123.05,128.96,126.96,604.31,605.72,606.5,89.8519,89.8174,89.83
2023-01-06 09:15:41,0.259,0.319,0.298,647.983,677.566,666.191,122.94,128.86,126.85,603.9,605.35,606.11,89.8514,89.8171,89.8294
2023-01-06 09:12:41,0.262,0.322,0.3,647.359,676.921,665.554,122.73,128.65,126.66,603.49,604.96,605.75,89.8498,89.8153,89.828
2023-01-06 09:09:41,0.26,0.32,0.298,648.167,677.767,666.39,123.0,128.92,126.95,604.04,605.49,606.38,89.8513,89.8164,89.8294
2023-01-06 09:06:41,0.261,0.322,0.298,648.208,677.816,666.437,122.85,128.75,126.79,603.25,604.63,605.61,89.8506,89.8156,89.8291
2023-01-06 09:03:41,0.26,0.321,0.298,648.144,677.74,666.367,122.95,128.85,126.93,603.82,605.18,606.3,89.8509,89.8161,89.8292
2023-01-06 09:00:41,0.261,0.322,0.299,648.03,677.622,666.252,122.92,128.81,126.87,603.8,605.1,606.13,89.8507,89.8158,89.8289
2023-01-06 08:57:41,0.26,0.325,0.3,647.363,676.961,665.572,122.52,128.43,126.45,602.44,603.86,604.73,89.8512,89.8138,89.8283
2023-01-06 08:54:41,0.26,0.325,0.3,648.227,677.861,666.459,122.83,128.76,126.77,603.17,604.64,605.48,89.8511,89.8137,89.8282
2023-01-06 08:51:41,0.261,0.327,0.301,648.203,677.842,666.438,122.7,128.62,126.64,602.53,603.97,604.85,89.8503,89.8128,89.8278
2023-01-06 08:48:41,0.266,0.331,0.305,647.43,677.03,665.637,122.54,128.44,126.5,602.47,603.86,604.92,89.8478,89.8104,89.8254
2023-01-06 08:45:41,0.263,0.329,0.302,648.198,677.844,666.436,122.59,128.52,126.54,601.99,603.53,604.4,89.8493,89.8116,89.827
2023-01-06 08:42:41,0.265,0.331,0.304,648.127,677.767,666.362,122.56,128.47,126.5,601.92,603.35,604.27,89.8483,89.8106,89.8258
2023-01-06 08:39:41,0.264,0.33,0.303,648.214,677.853,666.45,122.72,128.62,126.67,602.62,603.98,605.0,89.8487,89.8109,89.8261
2023-01-06 08:36:41,0.265,0.33,0.304,648.226,677.863,666.462,122.77,128.66,126.71,602.85,604.16,605.19,89.8482,89.8107,89.8256
2023-01-06 08:33:41,0.264,0.33,0.304,647.716,677.333,665.94,122.66,128.54,126.59,602.78,604.05,605.09,89.8485,89.811,89.826
2023-01-06 08:30:41,0.292,0.332,0.313,647.684,677.416,665.81,122.46,128.33,126.38,601.83,603.03,604.18,89.8328,89.8097,89.8206
2023-01-06 08:27:41,0.287,0.327,0.308,648.261,678.019,666.405,122.69,128.57,126.64,602.45,603.58,604.88,89.8357,89.8127,89.8236
2023-01-06 08:24:41,0.287,0.327,0.308,647.476,677.195,665.595,122.49,128.36,126.43,602.18,603.33,604.63,89.8356,89.8128,89.8233
2023-01-06 08:21:41,0.288,0.328,0.31,647.403,677.112,665.516,122.47,128.35,126.39,602.14,603.39,604.5,89.8351,89.8123,89.8226
2023-01-06 08:18:41,0.296,0.332,0.309,647.615,677.335,665.733,122.61,128.5,126.54,602.63,603.89,605.03,89.8307,89.8101,89.8229
2023-01-06 08:15:41,0.307,0.326,0.309,648.232,678.113,666.331,122.64,128.5,126.55,602.19,603.18,604.53,89.824,89.8132,89.8229
2023-01-06 08:12:41,0.306,0.325,0.309,647.551,677.393,665.625,122.57,128.44,126.47,602.5,603.54,604.79,89.8245,89.8138,89.8231
2023-01-06 08:09:41,0.307,0.326,0.31,647.403,677.232,665.469,122.58,128.46,126.48,602.71,603.77,604.99,89.8239,89.8133,89.8222
2023-01-06 08:06:41,0.307,0.325,0.309,648.276,678.151,666.372,122.75,128.63,126.67,602.71,603.74,605.08,89.8244,89.8136,89.8228
2023-01-06 08:03:41,0.31,0.328,0.313,647.397,677.223,665.459,122.62,128.49,126.53,602.89,603.95,605.24,89.8226,89.8122,89.8208
2023-01-06 08:00:41,0.305,0.328,0.31,647.418,677.272,665.485,122.58,128.47,126.47,602.68,603.78,604.93,89.8254,89.8123,89.8222
2023-01-06 07:57:41,0.304,0.327,0.31,647.463,677.32,665.531,122.51,128.38,126.42,602.28,603.34,604.62,89.8255,89.8128,89.8225
2023-01-06 07:54:41,0.302,0.324,0.307,647.633,677.493,665.704,122.62,128.5,126.5,602.65,603.73,604.87,89.827,89.8142,89.8239
2023-01-06 07:51:41,0.311,0.333,0.316,647.395,677.253,665.463,122.43,128.33,126.35,601.99,603.14,604.38,89.8218,89.8091,89.8189
2023-01-06 07:48:41,0.309,0.331,0.314,647.696,677.569,665.774,122.51,128.41,126.41,602.06,603.23,604.36,89.8231,89.8105,89.8202
2023-01-06 07:45:41,0.304,0.327,0.31,647.462,677.324,665.531,122.51,128.36,126.39,602.28,603.23,604.48,89.8256,89.8128,89.8226
2023-01-06 07:42:41,0.326,0.325,0.317,648.108,678.084,666.089,122.49,128.37,126.38,601.58,602.6,603.94,89.8134,89.814,89.8182
2023-01-06 07:39:41,0.323,0.322,0.316,648.302,678.277,666.286,122.78,128.66,126.68,602.82,603.78,605.22,89.8147,89.8154,89.8191
2023-01-06 07:36:41,0.323,0.322,0.316,647.448,677.383,665.404,122.55,128.42,126.42,602.5,603.48,604.75,89.8147,89.8156,89.8191
2023-01-06 07:33:41,0.323,0.322,0.316,647.515,677.442,665.467,122.71,128.57,126.59,603.24,604.1,605.51,89.8147,89.8158,89.8187
2023-01-06 07:30:41,0.324,0.322,0.316,647.717,677.658,665.677,122.71,128.6,126.63,603.02,604.05,605.52,89.8144,89.8154,89.8188
2023-01-06 07:27:41,0.324,0.322,0.317,647.988,677.943,665.957,122.8,128.71,126.7,603.21,604.31,605.6,89.8143,89.8153,89.8185
2023-01-06 07:24:41,0.324,0.322,0.316,648.211,678.174,666.189,122.92,128.82,126.83,603.61,604.62,605.99,89.8144,89.8153,89.8187
2023-01-06 07:21:41,0.324,0.323,0.317,647.439,677.37,665.393,122.69,128.57,126.58,603.19,604.16,605.55,89.8142,89.8151,89.8186
2023-01-06 07:18:41,0.32,0.318,0.313,647.711,677.647,665.671,122.83,128.73,126.75,603.63,604.66,606.09,89.8166,89.8176,89.8208
2023-01-06 07:15:41,0.325,0.323,0.318,647.93,677.865,665.891,122.92,128.8,126.81,603.88,604.84,606.2,89.8138,89.8151,89.8176
2023-01-06 07:12:41,0.322,0.32,0.315,647.521,677.442,665.472,122.83,128.76,126.79,603.83,604.99,606.46,89.8155,89.8165,89.8194
2023-01-06 07:09:41,0.323,0.321,0.316,647.506,677.421,665.453,122.83,128.74,126.77,603.8,604.95,606.38,89.8152,89.8163,89.8188
2023-01-06 07:06:41,0.322,0.32,0.316,648.286,678.23,666.253,123.06,128.98,127.0,604.25,605.35,606.74,89.8155,89.8169,89.8192
2023-01-06 07:03:41,0.325,0.322,0.319,647.508,677.412,665.45,122.87,128.77,126.79,604.04,605.07,606.48,89.8137,89.8154,89.8171
2023-01-06 07:00:41,0.322,0.319,0.316,647.459,677.363,665.4,122.86,128.77,126.78,603.99,605.11,606.49,89.8154,89.8173,89.8188
2023-01-06 06:57:41,0.321,0.318,0.315,647.648,677.556,665.591,122.95,128.86,126.86,604.28,605.35,606.7,89.8161,89.818,89.8194
2023-01-06 06:54:41,0.321,0.318,0.316,647.625,677.533,665.567,123.01,128.93,126.96,604.61,605.73,607.17,89.8159,89.8175,89.819
2023-01-06 06:51:41,0.321,0.319,0.316,648.305,678.247,666.271,123.24,129.18,127.19,605.08,606.26,607.66,89.816,89.8173,89.8189
2023-01-06 06:48:41,0.321,0.319,0.316,648.329,678.268,666.294,123.33,129.22,127.24,605.52,606.41,607.88,89.8162,89.8175,89.819
2023-01-06 06:45:41,0.321,0.319,0.316,648.334,678.272,666.297,123.29,129.23,127.22,605.3,606.45,607.77,89.8162,89.8174,89.8187
2023-01-06 06:42:41,0.32,0.317,0.316,647.497,677.388,665.428,123.11,129.02,127.03,605.22,606.28,607.66,89.8165,89.8184,89.819
2023-01-06 06:39:41,0.319,0.316,0.315,647.691,677.584,665.625,123.25,129.15,127.14,605.7,606.71,608.01,89.8172,89.819,89.8194
2023-01-06 06:36:41,0.322,0.32,0.319,648.019,677.931,665.966,123.24,129.12,127.11,605.35,606.28,607.52,89.8152,89.8165,89.8175
2023-01-06 06:33:41,0.316,0.314,0.312,648.018,677.935,665.968,123.23,129.14,127.14,605.31,606.37,607.68,89.8189,89.8203,89.8215
2023-01-06 06:30:41,0.321,0.318,0.316,647.467,677.355,665.397,123.16,129.05,127.05,605.5,606.46,607.76,89.8162,89.818,89.8187
2023-01-06 06:27:41,0.319,0.316,0.315,647.532,677.421,665.464,123.16,129.06,127.07,605.4,606.45,607.79,89.8172,89.8191,89.8198
2023-01-06 06:24:41,0.316,0.313,0.312,647.667,677.559,665.603,123.25,129.16,127.17,605.73,606.78,608.17,89.8187,89.8206,89.821
2023-01-06 06:21:41,0.322,0.318,0.318,647.617,677.504,665.55,123.12,129.05,127.07,605.14,606.3,607.72,89.8155,89.8176,89.8178
2023-01-06 06:18:41,0.321,0.318,0.317,648.208,678.128,666.163,123.28,129.21,127.24,605.38,606.5,607.97,89.8162,89.8179,89.8186
2023-01-06 06:15:41,0.32,0.317,0.315,648.326,678.247,666.281,123.33,129.24,127.26,605.5,606.56,607.95,89.8168,89.8186,89.8193
2023-01-06 06:12:41,0.318,0.314,0.314,648.075,677.975,666.018,123.29,129.2,127.21,605.57,606.62,607.97,89.8175,89.8198,89.8201
2023-01-06 06:09:41,0.319,0.315,0.315,647.502,677.372,665.427,123.13,129.04,127.04,605.3,606.39,607.7,89.8173,89.8197,89.8194
2023-01-06 06:06:41,0.319,0.316,0.315,648.325,678.241,666.281,123.38,129.29,127.28,605.77,606.8,608.08,89.8171,89.819,89.8196
2023-01-06 06:03:41,0.32,0.316,0.315,647.919,677.823,665.867,123.18,129.09,127.1,605.16,606.2,607.57,89.8167,89.8188,89.8193
2023-01-06 06:00:41,0.32,0.317,0.316,648.344,678.264,666.303,123.32,129.23,127.24,605.43,606.5,607.84,89.8164,89.8183,89.8188
