时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-09 23:57:50,0.314,0.301,0.304,647.676,677.662,665.763,123.46,129.35,127.36,606.79,607.58,608.92,89.8203,89.8275,89.8256
2023-01-09 23:54:50,0.302,0.289,0.293,648.312,678.32,666.412,123.71,129.62,127.59,607.39,608.26,609.43,89.827,89.8342,89.832
2023-01-09 23:51:50,0.304,0.292,0.296,647.741,677.724,665.824,123.6,129.5,127.47,607.41,608.23,609.39,89.8257,89.8328,89.8305
2023-01-09 23:48:50,0.303,0.291,0.295,648.289,678.3,666.387,123.74,129.64,127.61,607.54,608.37,609.57,89.8264,89.8334,89.831
2023-01-09 23:45:50,0.299,0.287,0.291,647.799,677.783,665.881,123.65,129.54,127.54,607.57,608.37,609.67,89.8285,89.8357,89.8331
2023-01-09 23:42:50,0.301,0.288,0.293,648.492,678.506,666.592,123.82,129.74,127.73,607.76,608.65,609.93,89.8274,89.8349,89.8322
2023-01-09 23:39:50,0.304,0.292,0.296,648.179,678.186,666.274,123.59,129.5,127.47,606.92,607.79,609.0,89.8256,89.8328,89.8304
2023-01-09 23:36:50,0.303,0.289,0.294,648.395,678.411,666.495,123.7,129.62,127.59,607.27,608.16,609.34,89.8266,89.8342,89.8315
2023-01-09 23:33:50,0.302,0.289,0.293,647.665,677.647,665.742,123.57,129.49,127.46,607.32,608.24,609.43,89.827,89.8346,89.8319
2023-01-09 23:30:50,0.302,0.288,0.293,648.531,678.55,666.63,123.78,129.69,127.66,607.53,608.39,609.56,89.8272,89.8349,89.8319
2023-01-09 23:27:50,0.302,0.289,0.294,648.477,678.499,666.579,123.68,129.6,127.58,607.1,608.0,609.23,89.8267,89.8343,89.8316
2023-01-09 23:24:50,0.303,0.29,0.295,648.28,678.29,666.373,123.68,129.59,127.55,607.27,608.15,609.29,89.8264,89.834,89.8311
2023-01-09 23:21:50,0.304,0.291,0.296,648.063,678.067,666.153,123.69,129.6,127.56,607.51,608.37,609.51,89.8258,89.8334,89.8307
2023-01-09 23:18:50,0.303,0.29,0.295,647.685,677.673,665.764,123.58,129.48,127.44,607.33,608.19,609.28,89.8263,89.8341,89.8312
2023-01-09 23:15:50,0.302,0.289,0.293,647.774,677.771,665.857,123.63,129.55,127.51,607.52,608.42,609.54,89.8271,89.8346,89.8321
2023-01-09 23:12:50,0.303,0.291,0.295,648.191,678.21,666.286,123.71,129.65,127.6,607.49,608.49,609.58,89.8263,89.8335,89.831
2023-01-09 23:09:50,0.299,0.286,0.29,647.814,677.816,665.898,123.68,129.59,127.56,607.69,608.59,609.75,89.8287,89.836,89.8336
2023-01-09 23:06:50,0.302,0.29,0.294,648.431,678.465,666.533,123.79,129.7,127.67,607.69,608.48,609.68,89.8269,89.8339,89.8315
2023-01-09 23:03:50,0.301,0.289,0.292,648.461,678.499,666.565,123.86,129.8,127.76,608.0,608.93,610.12,89.8278,89.8346,89.8325
2023-01-09 23:00:50,0.302,0.29,0.294,647.986,678.007,666.078,123.64,129.56,127.54,607.36,608.28,609.47,89.8272,89.834,89.8317
2023-01-09 22:57:50,0.302,0.291,0.295,647.78,677.792,665.867,123.56,129.49,127.45,607.14,608.11,609.28,89.8267,89.8333,89.8312
2023-01-09 22:54:50,0.299,0.288,0.292,647.801,677.818,665.888,123.55,129.47,127.41,607.08,608.01,609.07,89.8284,89.835,89.8329
2023-01-09 22:51:50,0.301,0.29,0.294,647.663,677.676,665.748,123.62,129.55,127.51,607.56,608.52,609.67,89.8275,89.8337,89.8317
2023-01-09 22:48:50,0.301,0.29,0.294,647.989,678.016,666.082,123.71,129.64,127.62,607.72,608.64,609.85,89.8277,89.8339,89.8317
2023-01-09 22:45:50,0.301,0.291,0.294,648.159,678.201,666.261,123.73,129.66,127.62,607.64,608.56,609.69,89.8275,89.8334,89.8315
2023-01-09 22:42:50,0.3,0.29,0.293,648.522,678.587,666.637,123.72,129.66,127.6,607.27,608.21,609.27,89.8282,89.8338,89.8321
2023-01-09 22:39:50,0.302,0.292,0.295,647.693,677.726,665.786,123.46,129.37,127.35,606.75,607.62,608.84,89.8272,89.8329,89.8312
2023-01-09 22:36:50,0.311,0.301,0.304,647.866,677.915,665.967,123.38,129.27,127.24,606.2,606.99,608.18,89.8219,89.8274,89.826
2023-01-09 22:33:50,0.303,0.294,0.296,648.142,678.206,666.251,123.62,129.55,127.53,607.13,608.03,609.29,89.8265,89.8314,89.8302
2023-01-09 22:30:50,0.31,0.302,0.304,647.807,677.859,665.908,123.63,129.56,127.54,607.48,608.39,609.65,89.8222,89.8272,89.826
2023-01-09 22:27:50,0.303,0.295,0.296,647.712,677.769,665.815,123.52,129.46,127.46,607.04,608.0,609.35,89.8263,89.8312,89.8305
