时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-08 19:09:46,0.279,0.288,0.281,648.019,678.262,666.25,123.48,129.47,127.35,606.55,607.63,608.42,89.8399,89.835,89.8392
2023-01-08 19:06:46,0.281,0.29,0.281,648.617,678.894,666.869,123.56,129.52,127.44,606.4,607.28,608.32,89.8393,89.8339,89.8387
2023-01-08 19:03:46,0.279,0.288,0.28,648.091,678.338,666.326,123.55,129.49,127.45,606.83,607.63,608.83,89.8404,89.8352,89.8397
2023-01-08 19:00:46,0.282,0.291,0.283,648.39,678.657,666.637,123.55,129.53,127.46,606.55,607.56,608.59,89.8385,89.833,89.838
2023-01-08 18:57:46,0.279,0.289,0.28,648.883,679.175,667.146,123.69,129.68,127.6,606.76,607.76,608.8,89.8401,89.8344,89.8396
2023-01-08 18:54:46,0.28,0.29,0.281,648.024,678.28,666.263,123.38,129.43,127.34,606.03,607.41,608.38,89.8393,89.8337,89.8389
2023-01-08 18:51:46,0.279,0.289,0.279,648.866,679.155,667.127,123.61,129.62,127.54,606.39,607.51,608.53,89.8404,89.8347,89.8399
2023-01-08 18:48:46,0.293,0.302,0.293,648.079,678.337,666.32,123.32,129.35,127.26,605.71,606.99,607.94,89.8324,89.8267,89.832
2023-01-08 18:45:46,0.278,0.288,0.279,648.043,678.298,666.283,123.37,129.39,127.31,606.0,607.19,608.22,89.8406,89.835,89.8403
2023-01-08 18:42:46,0.279,0.289,0.279,648.531,678.807,666.785,123.54,129.56,127.45,606.33,607.52,608.43,89.8401,89.8345,89.84
2023-01-08 18:39:46,0.283,0.293,0.283,648.09,678.347,666.331,123.31,129.29,127.17,605.64,606.67,607.49,89.838,89.8324,89.8378
2023-01-08 18:36:46,0.279,0.289,0.279,648.365,678.634,666.614,123.46,129.41,127.33,606.09,607.01,608.03,89.8403,89.8347,89.84
2023-01-08 18:33:46,0.28,0.289,0.28,648.603,678.886,666.862,123.45,129.43,127.39,605.82,606.86,608.07,89.8398,89.8344,89.8398
2023-01-08 18:30:46,0.28,0.289,0.28,648.036,678.286,666.275,123.33,129.31,127.26,605.79,606.84,607.96,89.8397,89.8344,89.8395
2023-01-08 18:27:46,0.281,0.291,0.281,648.587,678.874,666.849,123.3,129.3,127.21,605.15,606.28,607.24,89.8389,89.833,89.839
2023-01-08 18:24:46,0.28,0.29,0.28,648.513,678.791,666.771,123.36,129.38,127.32,605.5,606.7,607.8,89.8397,89.834,89.8396
2023-01-08 18:21:46,0.277,0.292,0.28,648.87,679.192,667.143,123.36,129.39,127.35,605.15,606.41,607.6,89.8411,89.8329,89.8397
2023-01-08 18:18:46,0.279,0.294,0.282,648.421,678.725,666.684,123.19,129.23,127.17,604.72,606.06,607.16,89.8401,89.8316,89.8386
2023-01-08 18:15:46,0.278,0.293,0.28,648.762,679.089,667.039,123.28,129.26,127.19,604.86,605.89,606.93,89.841,89.8322,89.8397
2023-01-08 18:12:46,0.278,0.292,0.28,648.875,679.202,667.152,123.29,129.29,127.26,604.79,605.94,607.2,89.841,89.8326,89.8396
2023-01-08 18:09:46,0.276,0.289,0.279,648.906,679.222,667.175,123.4,129.39,127.34,605.31,606.39,607.54,89.8421,89.8342,89.8401
2023-01-08 18:06:46,0.277,0.29,0.28,648.785,679.094,667.05,123.35,129.33,127.24,605.19,606.22,607.2,89.8414,89.8336,89.8395
2023-01-08 18:03:46,0.278,0.292,0.281,648.162,678.441,666.41,123.2,129.19,127.13,605.04,606.12,607.21,89.8408,89.8327,89.8389
2023-01-08 18:00:46,0.277,0.291,0.28,648.758,679.065,667.025,123.31,129.29,127.19,605.02,606.06,606.96,89.8412,89.8333,89.8395
2023-01-08 17:57:46,0.282,0.296,0.285,648.046,678.323,666.291,123.11,129.06,127.02,604.67,605.64,606.83,89.8383,89.8302,89.8364
2023-01-08 17:54:46,0.276,0.291,0.28,648.214,678.501,666.466,123.08,129.07,127.01,604.38,605.5,606.63,89.8416,89.8335,89.8398
2023-01-08 17:51:46,0.277,0.291,0.279,648.891,679.208,667.162,123.29,129.29,127.23,604.8,605.91,607.01,89.8414,89.8335,89.8399
2023-01-08 17:48:46,0.278,0.293,0.281,648.613,678.919,666.877,123.14,129.13,127.05,604.33,605.41,606.41,89.8405,89.8323,89.8391
2023-01-08 17:45:46,0.277,0.291,0.279,648.624,678.938,666.893,123.09,129.06,126.94,604.05,605.07,605.91,89.8413,89.833,89.84
2023-01-08 17:42:46,0.276,0.291,0.279,648.921,679.237,667.192,123.32,129.28,127.2,604.91,605.86,606.88,89.8417,89.8335,89.84
2023-01-08 17:39:46,0.278,0.292,0.281,648.053,678.334,666.299,122.96,128.92,126.87,603.94,604.97,606.09,89.8409,89.8327,89.8392
2023-01-08 17:36:46,0.278,0.292,0.281,648.541,678.842,666.801,123.07,129.05,126.98,604.04,605.12,606.17,89.8408,89.8326,89.8392
2023-01-08 17:33:46,0.276,0.29,0.279,648.114,678.391,666.359,123.08,129.05,126.98,604.47,605.53,606.56,89.8419,89.8338,89.8403
