时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-04 21:33:38,0.282,0.319,0.302,647.258,676.965,665.453,123.23,129.14,127.22,606.04,607.23,608.55,89.8383,89.8173,89.8268
2023-01-04 21:30:38,0.282,0.319,0.302,648.02,677.763,666.24,123.4,129.3,127.39,606.16,607.26,608.65,89.8383,89.8174,89.8269
2023-01-04 21:27:38,0.282,0.319,0.302,648.091,677.84,666.314,123.44,129.34,127.44,606.26,607.37,608.8,89.8385,89.8173,89.8269
2023-01-04 21:24:38,0.279,0.316,0.3,647.372,677.084,665.572,123.33,129.23,127.32,606.4,607.52,608.91,89.8402,89.8191,89.8284
2023-01-04 21:21:38,0.28,0.317,0.301,647.442,677.163,665.647,123.26,129.17,127.26,606.02,607.17,608.57,89.8393,89.8182,89.8276
2023-01-04 21:18:38,0.282,0.319,0.302,648.079,677.833,666.306,123.47,129.37,127.45,606.41,607.51,608.87,89.8387,89.8173,89.8271
2023-01-04 21:15:38,0.286,0.323,0.307,647.242,676.957,665.443,123.25,129.16,127.24,606.15,607.33,608.62,89.8362,89.8147,89.8242
2023-01-04 21:12:38,0.282,0.319,0.302,647.781,677.521,665.999,123.36,129.25,127.32,606.15,607.26,608.5,89.8386,89.8172,89.8267
2023-01-04 21:09:38,0.281,0.319,0.303,647.364,677.084,665.568,123.3,129.21,127.26,606.26,607.42,608.61,89.8388,89.8173,89.8266
2023-01-04 21:06:38,0.281,0.318,0.302,648.101,677.852,666.325,123.44,129.33,127.39,606.25,607.33,608.57,89.8393,89.818,89.8272
2023-01-04 21:03:38,0.285,0.323,0.306,647.231,676.949,665.433,123.23,129.13,127.17,606.03,607.18,608.33,89.8369,89.8151,89.8246
2023-01-04 21:00:38,0.283,0.32,0.304,647.855,677.603,666.077,123.31,129.22,127.31,605.84,607.03,608.4,89.838,89.8164,89.8259
2023-01-04 20:57:38,0.28,0.317,0.301,647.896,677.641,666.118,123.42,129.34,127.4,606.35,607.55,608.78,89.8398,89.8183,89.8277
2023-01-04 20:54:38,0.279,0.316,0.3,648.054,677.803,666.279,123.55,129.46,127.54,606.85,607.96,609.31,89.8404,89.8189,89.828
2023-01-04 20:51:38,0.28,0.317,0.302,648.007,677.751,666.227,123.55,129.43,127.49,606.89,607.9,609.1,89.8397,89.8183,89.8271
