时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-28 07:10:30,0.314,0.322,0.326,646.596,675.955,664.366,122.64,128.44,126.5,603.76,604.82,606.08,89.8201,89.8152,89.8132
2023-01-28 07:07:30,0.315,0.324,0.327,646.996,676.377,664.779,122.72,128.52,126.62,603.75,604.81,606.3,89.8196,89.8145,89.8127
2023-01-28 07:04:30,0.322,0.331,0.334,646.445,675.797,664.212,122.7,128.51,126.6,604.2,605.32,606.7,89.8155,89.8106,89.8086
2023-01-28 07:01:30,0.315,0.324,0.327,646.444,675.8,664.213,122.6,128.44,126.49,603.68,604.97,606.19,89.8195,89.8144,89.8127
2023-01-28 06:58:30,0.314,0.322,0.326,647.277,676.667,665.065,122.85,128.63,126.72,604.14,605.08,606.49,89.8202,89.8153,89.813
2023-01-28 06:55:30,0.314,0.322,0.327,646.497,675.853,664.266,122.64,128.46,126.52,603.85,605.0,606.28,89.8201,89.8153,89.8129
2023-01-28 06:52:30,0.311,0.32,0.323,646.681,676.052,664.459,122.74,128.57,126.66,604.14,605.36,606.74,89.8219,89.8168,89.8148
2023-01-28 06:49:30,0.315,0.324,0.327,647.262,676.649,665.049,122.89,128.72,126.8,604.36,605.51,606.9,89.8198,89.8146,89.8124
2023-01-28 06:46:30,0.313,0.323,0.326,646.5,675.853,664.268,122.79,128.57,126.64,604.57,605.52,606.87,89.8204,89.8152,89.8131
2023-01-28 06:43:30,0.314,0.323,0.327,647.261,676.648,665.05,122.98,128.77,126.85,604.81,605.78,607.15,89.82,89.8148,89.8126
2023-01-28 06:40:30,0.314,0.324,0.328,647.277,676.668,665.069,122.95,128.75,126.81,604.64,605.64,606.94,89.8199,89.8145,89.8123
2023-01-28 06:37:30,0.313,0.322,0.326,647.298,676.684,665.088,123.02,128.79,126.89,604.95,605.81,607.29,89.8207,89.8155,89.8131
2023-01-28 06:34:30,0.31,0.319,0.323,646.937,676.309,664.719,122.85,128.65,126.7,604.45,605.49,606.73,89.8222,89.8171,89.8147
2023-01-28 06:31:30,0.322,0.331,0.335,646.689,676.048,664.464,122.81,128.59,126.63,604.51,605.46,606.62,89.8156,89.8104,89.808
2023-01-28 06:28:30,0.32,0.329,0.333,646.439,675.786,664.208,122.78,128.53,126.63,604.56,605.42,606.87,89.8165,89.8115,89.8091
2023-01-28 06:25:30,0.318,0.326,0.331,646.723,676.082,664.499,122.7,128.46,126.57,603.93,604.79,606.28,89.818,89.813,89.8104
2023-01-28 06:22:30,0.315,0.323,0.328,647.094,676.464,664.877,122.87,128.66,126.75,604.4,605.39,606.82,89.8197,89.8149,89.812
2023-01-28 06:19:30,0.314,0.323,0.328,647.222,676.601,665.012,122.91,128.71,126.8,604.46,605.54,606.95,89.8198,89.8149,89.8123
2023-01-28 06:16:30,0.315,0.323,0.328,646.541,675.885,664.31,122.7,128.48,126.58,604.09,605.06,606.5,89.8194,89.8147,89.8118
2023-01-28 06:13:30,0.311,0.319,0.325,647.122,676.491,664.904,122.89,128.66,126.74,604.49,605.37,606.74,89.8217,89.8173,89.8139
2023-01-28 06:10:30,0.313,0.321,0.327,647.302,676.679,665.089,122.96,128.76,126.83,604.66,605.69,607.0,89.8205,89.816,89.8126
2023-01-28 06:07:30,0.312,0.32,0.326,646.801,676.151,664.573,122.77,128.55,126.64,604.2,605.17,606.56,89.8211,89.8169,89.8134
2023-01-28 06:04:30,0.313,0.32,0.327,646.968,676.32,664.741,122.87,128.65,126.73,604.53,605.51,606.86,89.8207,89.8165,89.8128
2023-01-28 06:01:30,0.313,0.32,0.326,646.513,675.845,664.275,122.69,128.49,126.57,604.09,605.16,606.51,89.8208,89.8169,89.813
