时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-15 23:58:02,0.317,0.324,0.322,647.456,676.954,665.421,123.05,128.94,127.0,604.94,606.27,607.51,89.8184,89.8145,89.8155
2023-01-15 23:55:02,0.314,0.321,0.319,646.908,676.381,664.856,122.98,128.85,126.93,605.12,606.37,607.7,89.8201,89.8161,89.817
2023-01-15 23:52:02,0.317,0.324,0.322,647.45,676.952,665.417,123.04,128.93,127.01,604.93,606.23,607.57,89.8183,89.8143,89.8155
2023-01-15 23:49:02,0.317,0.324,0.322,647.429,676.928,665.393,123.08,128.98,127.04,605.14,606.5,607.72,89.8184,89.8145,89.8154
2023-01-15 23:46:02,0.308,0.315,0.314,647.024,676.499,664.972,122.97,128.83,126.91,604.94,606.18,607.49,89.8234,89.8193,89.8201
2023-01-15 23:43:02,0.319,0.326,0.325,646.703,676.168,664.644,122.9,128.77,126.84,604.91,606.18,607.46,89.8172,89.8132,89.8139
2023-01-15 23:40:02,0.317,0.325,0.323,647.459,676.962,665.426,123.01,128.91,126.97,604.76,606.14,607.34,89.8182,89.8139,89.8151
2023-01-15 23:37:02,0.317,0.324,0.322,647.378,676.879,665.343,123.03,128.89,126.97,604.91,606.12,607.45,89.8186,89.8144,89.8156
2023-01-15 23:34:02,0.321,0.328,0.326,647.022,676.518,664.983,122.81,128.68,126.76,604.17,605.47,606.78,89.8162,89.8119,89.8135
2023-01-15 23:31:02,0.318,0.326,0.323,647.348,676.852,665.316,122.98,128.87,126.95,604.69,606.03,607.35,89.8178,89.8134,89.8147
2023-01-15 23:28:02,0.317,0.325,0.323,646.645,676.113,664.591,122.86,128.74,126.81,604.78,606.12,607.35,89.8181,89.8141,89.8151
2023-01-15 23:25:02,0.318,0.325,0.323,647.4,676.902,665.368,123.0,128.89,126.96,604.78,606.1,607.39,89.818,89.814,89.815
2023-01-15 23:22:02,0.317,0.325,0.322,647.268,676.772,665.239,122.95,128.85,126.91,604.65,606.01,607.26,89.8183,89.8139,89.8155
2023-01-15 23:19:02,0.317,0.325,0.322,647.372,676.882,665.346,122.99,128.89,126.96,604.73,606.11,607.4,89.8182,89.814,89.8154
2023-01-15 23:16:02,0.324,0.332,0.329,646.622,676.1,664.577,122.77,128.68,126.72,604.36,605.81,606.94,89.8142,89.8096,89.8112
2023-01-15 23:13:02,0.318,0.325,0.323,647.389,676.902,665.366,122.93,128.85,126.89,604.45,605.92,607.03,89.818,89.8136,89.8151
2023-01-15 23:10:02,0.316,0.324,0.321,646.667,676.152,664.626,122.72,128.62,126.67,604.09,605.51,606.68,89.8189,89.8144,89.8159
2023-01-15 23:07:02,0.318,0.326,0.323,647.198,676.713,665.176,122.76,128.67,126.73,603.74,605.21,606.47,89.8177,89.813,89.8149
2023-01-15 23:04:02,0.317,0.326,0.322,647.15,676.668,665.129,122.76,128.66,126.74,603.81,605.22,606.55,89.8182,89.8135,89.8155
2023-01-15 23:01:02,0.317,0.325,0.322,647.437,676.963,665.423,122.93,128.78,126.86,604.36,605.52,606.85,89.8183,89.8136,89.8155
2023-01-15 22:58:02,0.318,0.323,0.321,646.636,676.104,664.594,122.73,128.61,126.69,604.13,605.5,606.79,89.8176,89.8151,89.8159
2023-01-15 22:55:02,0.318,0.322,0.321,646.655,676.124,664.613,122.75,128.64,126.71,604.23,605.63,606.88,89.8179,89.8155,89.816
2023-01-15 22:52:02,0.321,0.326,0.325,647.034,676.521,665.005,122.84,128.75,126.82,604.29,605.8,607.02,89.8158,89.813,89.814
2023-01-15 22:49:02,0.319,0.324,0.322,646.664,676.145,664.63,122.76,128.67,126.79,604.26,605.74,607.24,89.8172,89.8143,89.8154
2023-01-15 22:46:02,0.311,0.317,0.315,647.025,676.53,665.008,122.91,128.87,126.92,604.69,606.32,607.52,89.8216,89.8184,89.8198
2023-01-15 22:43:02,0.317,0.324,0.321,647.045,676.55,665.028,123.12,129.02,127.07,605.7,607.03,608.2,89.8181,89.8146,89.8159
2023-01-15 22:40:02,0.318,0.325,0.322,647.142,676.658,665.131,123.09,128.99,127.05,605.45,606.8,608.01,89.8178,89.814,89.8157
2023-01-15 22:37:02,0.319,0.325,0.322,647.311,676.845,665.312,123.13,129.04,127.11,605.47,606.85,608.16,89.8174,89.8135,89.8156
2023-01-15 22:34:02,0.318,0.325,0.321,647.434,676.976,665.438,123.19,129.08,127.15,605.64,606.93,608.2,89.8178,89.814,89.8162
