时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-03 16:45:35,0.255,0.326,0.296,648.061,677.761,666.378,123.22,129.11,127.18,605.22,606.37,607.5,89.8541,89.8131,89.8302
2023-01-03 16:42:35,0.251,0.321,0.292,647.442,677.108,665.737,123.11,128.96,127.05,605.24,606.26,607.44,89.8565,89.8158,89.8326
2023-01-03 16:39:35,0.254,0.324,0.295,647.234,676.882,665.517,123.07,128.91,127.0,605.25,606.22,607.42,89.8547,89.8144,89.8307
2023-01-03 16:36:35,0.254,0.324,0.295,647.894,677.574,666.197,123.26,129.11,127.15,605.57,606.53,607.54,89.8547,89.8143,89.8308
2023-01-03 16:33:35,0.265,0.324,0.3,647.629,677.302,665.926,123.11,128.97,127.0,605.08,606.09,607.05,89.8483,89.8145,89.8279
2023-01-03 16:30:35,0.278,0.323,0.301,647.55,677.333,665.743,122.97,128.84,126.9,604.45,605.47,606.73,89.841,89.8149,89.8274
2023-01-03 16:27:35,0.275,0.321,0.299,648.085,677.894,666.295,123.1,128.97,127.03,604.6,605.57,606.86,89.8425,89.8162,89.8289
2023-01-03 16:24:35,0.277,0.323,0.301,647.626,677.403,665.818,123.0,128.87,126.96,604.54,605.58,606.98,89.8412,89.8152,89.8273
2023-01-03 16:21:35,0.271,0.316,0.295,647.416,677.175,665.596,123.06,128.92,127.01,605.05,605.97,607.4,89.8449,89.8191,89.8309
2023-01-03 16:18:35,0.275,0.32,0.299,648.019,677.802,666.215,123.21,129.08,127.14,605.22,606.16,607.45,89.8427,89.8169,89.8287
2023-01-03 16:15:35,0.273,0.317,0.297,647.332,677.082,665.504,123.03,128.87,126.97,604.97,605.85,607.3,89.8438,89.8183,89.8298
2023-01-03 16:12:35,0.274,0.319,0.298,647.902,677.673,666.089,123.21,129.08,127.16,605.3,606.3,607.66,89.8431,89.8174,89.829
2023-01-03 16:09:35,0.273,0.317,0.298,648.089,677.859,666.274,123.31,129.2,127.28,605.64,606.69,608.07,89.8436,89.8184,89.8294
2023-01-03 16:06:35,0.274,0.318,0.299,647.224,676.945,665.377,123.16,129.03,127.1,605.71,606.72,608.04,89.843,89.8178,89.8285
2023-01-03 16:03:35,0.27,0.313,0.295,647.898,677.644,666.067,123.4,129.28,127.37,606.26,607.28,608.69,89.8456,89.8205,89.8311
2023-01-03 16:00:35,0.278,0.322,0.303,647.266,676.983,665.414,123.23,129.08,127.15,606.0,606.91,608.26,89.8406,89.8156,89.8262
2023-01-03 15:57:35,0.27,0.313,0.295,647.327,677.033,665.47,123.33,129.22,127.3,606.46,607.54,608.92,89.8455,89.8207,89.8308
2023-01-03 15:54:35,0.272,0.315,0.298,647.471,677.171,665.612,123.45,129.32,127.38,606.91,607.9,609.17,89.844,89.8193,89.8291
2023-01-03 15:51:35,0.272,0.315,0.298,647.23,676.924,665.365,123.39,129.24,127.32,606.84,607.72,609.08,89.8442,89.8195,89.8294
2023-01-03 15:48:35,0.272,0.315,0.298,648.07,677.799,666.228,123.6,129.48,127.55,607.1,608.06,609.42,89.8443,89.8197,89.8294
2023-01-03 15:45:35,0.277,0.32,0.303,647.567,677.275,665.712,123.42,129.28,127.36,606.66,607.59,608.96,89.8414,89.8168,89.8266
2023-01-03 15:42:35,0.272,0.315,0.298,648.059,677.787,666.214,123.43,129.27,127.37,606.26,607.09,608.58,89.844,89.8193,89.8291
2023-01-03 15:39:35,0.27,0.313,0.296,647.482,677.181,665.62,123.36,129.21,127.3,606.44,607.37,608.75,89.8453,89.8206,89.8303
2023-01-03 15:36:35,0.271,0.314,0.297,648.109,677.831,666.263,123.55,129.39,127.46,606.81,607.64,608.95,89.8449,89.8201,89.8298
2023-01-03 15:33:35,0.269,0.313,0.296,647.728,677.434,665.871,123.44,129.29,127.39,606.63,607.52,608.97,89.8456,89.8206,89.8306
2023-01-03 15:30:35,0.27,0.314,0.297,648.095,677.82,666.249,123.54,129.38,127.5,606.75,607.6,609.13,89.845,89.8202,89.8301
2023-01-03 15:27:35,0.272,0.315,0.298,647.677,677.375,665.814,123.47,129.32,127.41,606.8,607.7,609.1,89.8444,89.8196,89.8291
2023-01-03 15:24:35,0.269,0.313,0.296,647.321,676.996,665.444,123.42,129.35,127.38,606.9,608.19,609.33,89.8456,89.8208,89.8302
2023-01-03 15:21:35,0.276,0.32,0.303,647.243,676.922,665.367,123.33,129.2,127.27,606.53,607.55,608.83,89.8418,89.8166,89.8267
2023-01-03 15:18:35,0.271,0.314,0.297,647.312,676.99,665.435,123.32,129.21,127.29,606.43,607.51,608.88,89.8447,89.8198,89.8297
2023-01-03 15:15:35,0.268,0.312,0.294,647.4,677.082,665.525,123.28,129.16,127.24,606.16,607.2,608.57,89.8465,89.8213,89.8314
2023-01-03 15:12:35,0.271,0.315,0.297,647.284,676.962,665.405,123.24,129.1,127.2,606.04,607.05,608.48,89.8447,89.8196,89.8297
2023-01-03 15:09:35,0.271,0.315,0.297,648.085,677.794,666.226,123.39,129.26,127.32,606.03,607.02,608.33,89.8445,89.8196,89.8296
2023-01-03 15:06:35,0.272,0.316,0.299,647.499,677.181,665.622,123.29,129.18,127.22,606.1,607.19,608.39,89.844,89.819,89.8289
2023-01-03 15:03:35,0.27,0.314,0.296,647.374,677.05,665.494,123.25,129.12,127.2,605.99,607.05,608.41,89.8451,89.82,89.8302
2023-01-03 15:00:35,0.277,0.32,0.303,647.372,677.048,665.491,123.17,128.99,127.08,605.63,606.43,607.83,89.8412,89.8164,89.8265
2023-01-03 14:57:35,0.27,0.313,0.296,647.384,677.058,665.502,123.18,129.04,127.09,605.64,606.65,607.87,89.8455,89.8205,89.8306
2023-01-03 14:54:35,0.272,0.316,0.299,648.02,677.716,666.153,123.35,129.21,127.25,605.9,606.88,608.03,89.8439,89.819,89.8289
2023-01-03 14:51:35,0.269,0.312,0.295,647.409,677.075,665.522,123.25,129.09,127.17,605.96,606.87,608.25,89.8461,89.8212,89.8309
2023-01-03 14:48:35,0.273,0.316,0.299,647.268,676.926,665.376,123.17,129.02,127.13,605.7,606.7,608.19,89.8438,89.8189,89.8287
