时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-06 02:21:40,0.315,0.309,0.316,648.377,678.251,666.348,123.53,129.44,127.4,606.47,607.5,608.57,89.8193,89.8232,89.8189
2023-01-06 02:18:40,0.324,0.317,0.324,647.792,677.643,665.751,123.39,129.3,127.27,606.3,607.36,608.5,89.8144,89.8185,89.8142
2023-01-06 02:15:40,0.325,0.317,0.324,647.834,677.681,665.787,123.37,129.26,127.24,606.16,607.16,608.34,89.8138,89.8182,89.8141
2023-01-06 02:12:40,0.316,0.308,0.314,647.613,677.447,665.556,123.37,129.27,127.25,606.39,607.42,608.58,89.8192,89.8237,89.8198
2023-01-06 02:09:40,0.316,0.309,0.315,648.431,678.304,666.399,123.59,129.5,127.48,606.72,607.7,608.93,89.819,89.8232,89.8195
2023-01-06 02:06:40,0.311,0.303,0.31,648.01,677.861,665.962,123.44,129.34,127.32,606.36,607.36,608.53,89.8216,89.8263,89.8224
2023-01-06 02:03:40,0.316,0.308,0.315,648.401,678.267,666.363,123.59,129.48,127.44,606.71,607.65,608.76,89.819,89.8236,89.8196
2023-01-06 02:00:40,0.316,0.308,0.315,648.432,678.304,666.4,123.57,129.46,127.42,606.59,607.54,608.61,89.8188,89.8234,89.8194
2023-01-06 01:57:40,0.318,0.31,0.317,648.191,678.057,666.156,123.49,129.38,127.35,606.42,607.35,608.5,89.8179,89.8225,89.8187
2023-01-06 01:54:40,0.317,0.309,0.316,648.362,678.231,666.33,123.61,129.51,127.49,606.86,607.83,609.02,89.8184,89.8232,89.819
2023-01-06 01:51:40,0.318,0.31,0.316,648.436,678.306,666.406,123.6,129.51,127.47,606.76,607.74,608.88,89.8181,89.8227,89.8187
2023-01-06 01:48:40,0.316,0.307,0.314,647.821,677.659,665.771,123.42,129.31,127.32,606.44,607.42,608.71,89.8191,89.8242,89.8202
2023-01-06 01:45:40,0.319,0.311,0.318,648.212,678.07,666.175,123.49,129.37,127.34,606.4,607.29,608.43,89.8171,89.8219,89.818
