时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-04 07:09:37,0.323,0.324,0.316,647.235,677.15,665.299,123.11,128.99,127.06,605.48,606.35,607.91,89.8149,89.8141,89.8191
2023-01-04 07:06:37,0.316,0.318,0.309,647.181,677.089,665.242,123.2,129.08,127.14,605.93,606.8,608.33,89.8187,89.818,89.8228
2023-01-04 07:03:37,0.316,0.316,0.309,647.875,677.81,665.952,123.38,129.26,127.32,606.19,607.04,608.55,89.8192,89.8187,89.8232
2023-01-04 07:00:37,0.315,0.316,0.308,647.863,677.798,665.94,123.36,129.24,127.28,606.11,606.95,608.38,89.8193,89.8188,89.8233
2023-01-04 06:57:37,0.315,0.316,0.308,647.984,677.921,666.061,123.44,129.32,127.35,606.36,607.18,608.6,89.8194,89.8192,89.8234
2023-01-04 06:54:37,0.316,0.316,0.309,647.131,677.022,665.179,123.24,129.13,127.2,606.2,607.12,608.71,89.8192,89.8192,89.8231
2023-01-04 06:51:37,0.315,0.315,0.309,647.161,677.052,665.21,123.19,129.07,127.12,605.91,606.83,608.27,89.8194,89.8193,89.8232
2023-01-04 06:48:37,0.314,0.314,0.308,647.183,677.07,665.23,123.26,129.14,127.19,606.26,607.11,608.59,89.8201,89.8203,89.8237
2023-01-04 06:45:37,0.316,0.315,0.309,647.733,677.646,665.798,123.35,129.23,127.29,606.17,607.05,608.56,89.8192,89.8195,89.8229
2023-01-04 06:42:37,0.311,0.311,0.305,647.351,677.244,665.401,123.25,129.12,127.18,606.03,606.9,608.4,89.8216,89.8217,89.8252
2023-01-04 06:39:37,0.314,0.315,0.308,647.944,677.865,666.015,123.47,129.35,127.4,606.56,607.4,608.87,89.8198,89.8197,89.8233
2023-01-04 06:36:37,0.314,0.314,0.308,647.186,677.068,665.229,123.26,129.14,127.19,606.26,607.12,608.6,89.8199,89.8201,89.8233
2023-01-04 06:33:37,0.315,0.315,0.309,647.84,677.76,665.91,123.4,129.28,127.31,606.29,607.15,608.57,89.8193,89.8192,89.8228
2023-01-04 06:30:37,0.318,0.319,0.312,647.517,677.428,665.58,123.25,129.14,127.18,605.88,606.79,608.24,89.8176,89.8174,89.8214
2023-01-04 06:27:37,0.314,0.314,0.307,647.987,677.916,666.064,123.45,129.34,127.4,606.42,607.28,608.86,89.8204,89.8199,89.8239
2023-01-04 06:24:37,0.314,0.314,0.309,647.963,677.88,666.031,123.48,129.36,127.42,606.58,607.41,608.94,89.82,89.8199,89.8232
2023-01-04 06:21:37,0.313,0.314,0.308,647.196,677.08,665.243,123.27,129.14,127.19,606.29,607.13,608.61,89.8204,89.8203,89.8236
2023-01-04 06:18:37,0.311,0.311,0.306,647.88,677.793,665.947,123.5,129.39,127.44,606.78,607.63,609.12,89.8215,89.8215,89.8246
2023-01-04 06:15:37,0.315,0.315,0.309,647.708,677.621,665.774,123.39,129.26,127.32,606.37,607.18,608.72,89.8197,89.8194,89.8227
2023-01-04 06:12:37,0.314,0.315,0.309,647.268,677.162,665.321,123.3,129.18,127.25,606.37,607.25,608.82,89.8199,89.8198,89.823
2023-01-04 06:09:37,0.316,0.316,0.31,647.636,677.546,665.701,123.33,129.2,127.27,606.14,606.98,608.57,89.819,89.8191,89.8223
2023-01-04 06:06:37,0.314,0.313,0.308,647.206,677.099,665.259,123.29,129.16,127.23,606.38,607.19,608.75,89.8202,89.8204,89.8235
2023-01-04 06:03:37,0.314,0.314,0.308,647.778,677.699,665.85,123.42,129.29,127.34,606.45,607.28,608.75,89.8201,89.8203,89.8233
2023-01-04 06:00:37,0.315,0.314,0.309,647.57,677.479,665.634,123.32,129.22,127.27,606.19,607.13,608.62,89.8198,89.8201,89.8232
2023-01-04 05:57:37,0.314,0.313,0.308,647.164,677.047,665.208,123.29,129.15,127.23,606.41,607.19,608.82,89.8202,89.8208,89.8235
2023-01-04 05:54:37,0.312,0.311,0.306,647.292,677.184,665.343,123.39,129.27,127.34,606.78,607.64,609.21,89.8213,89.8217,89.8246
2023-01-04 05:51:37,0.314,0.313,0.308,647.716,677.632,665.781,123.2,129.08,127.15,605.46,606.32,607.88,89.8199,89.8208,89.8237
2023-01-04 05:48:37,0.307,0.306,0.3,647.59,677.501,665.65,123.17,129.02,127.08,605.42,606.18,607.69,89.8242,89.825,89.828
2023-01-04 05:45:37,0.314,0.313,0.308,648.003,677.94,666.078,123.2,129.1,127.15,605.2,606.16,607.65,89.8199,89.8205,89.8235
2023-01-04 05:42:37,0.313,0.312,0.307,647.908,677.834,665.976,123.31,129.19,127.26,605.82,606.67,608.23,89.8205,89.8213,89.8238
2023-01-04 05:39:37,0.313,0.311,0.308,647.171,677.053,665.211,123.15,129.05,127.1,605.73,606.73,608.18,89.8207,89.8218,89.8238
2023-01-04 05:36:37,0.315,0.313,0.31,647.257,677.139,665.297,123.23,129.1,127.17,606.02,606.87,608.44,89.8192,89.8205,89.8223
2023-01-04 05:33:37,0.314,0.312,0.309,647.274,677.16,665.318,123.26,129.14,127.16,606.18,607.02,608.39,89.82,89.8212,89.8231
2023-01-04 05:30:37,0.313,0.311,0.307,647.184,677.069,665.228,123.13,129.02,127.08,605.62,606.58,608.07,89.8207,89.8219,89.824
2023-01-04 05:27:37,0.311,0.309,0.306,647.352,677.242,665.399,123.26,129.15,127.2,606.07,607.01,608.5,89.8217,89.8229,89.8248
2023-01-04 05:24:37,0.313,0.311,0.307,647.166,677.049,665.206,123.22,129.11,127.15,606.08,607.02,608.41,89.8207,89.8219,89.824
2023-01-04 05:21:37,0.31,0.308,0.305,647.391,677.285,665.439,123.31,129.2,127.24,606.31,607.22,608.63,89.8223,89.8235,89.8255
