时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-01 07:09:30,0.316,0.312,0.313,647.937,677.889,666.015,123.75,129.65,127.65,607.93,608.77,610.07,89.8187,89.821,89.8209
2023-01-01 07:06:30,0.316,0.312,0.312,648.143,678.097,666.224,123.87,129.75,127.77,608.32,609.09,610.45,89.819,89.8215,89.821
2023-01-01 07:03:30,0.316,0.311,0.312,648.117,678.067,666.196,123.93,129.83,127.84,608.68,609.49,610.81,89.8192,89.8218,89.821
2023-01-01 07:00:30,0.315,0.311,0.312,648.087,678.032,666.163,123.87,129.8,127.77,608.41,609.34,610.52,89.8194,89.8219,89.8211
2023-01-01 06:57:30,0.315,0.311,0.312,647.929,677.867,665.998,123.92,129.81,127.81,608.79,609.58,610.88,89.8193,89.822,89.821
2023-01-01 06:54:30,0.314,0.31,0.311,648.119,678.068,666.196,123.99,129.89,127.9,608.95,609.74,611.11,89.8199,89.8224,89.8216
2023-01-01 06:51:30,0.314,0.31,0.312,648.128,678.071,666.202,123.97,129.88,127.88,608.87,609.71,611.02,89.8199,89.8224,89.8213
2023-01-01 06:48:30,0.316,0.311,0.313,647.701,677.624,665.763,123.86,129.77,127.76,608.71,609.6,610.84,89.8192,89.8217,89.8206
2023-01-01 06:45:30,0.315,0.311,0.312,647.773,677.701,665.837,123.85,129.74,127.74,608.56,609.36,610.68,89.8197,89.8221,89.821
2023-01-01 06:42:30,0.315,0.311,0.313,647.374,677.285,665.427,123.74,129.61,127.62,608.42,609.16,610.47,89.8194,89.8218,89.8207
2023-01-01 06:39:30,0.313,0.309,0.311,648.112,678.059,666.188,123.96,129.84,127.82,608.79,609.51,610.71,89.8204,89.8228,89.8217
2023-01-01 06:36:30,0.313,0.309,0.311,647.689,677.614,665.75,123.84,129.73,127.73,608.62,609.39,610.7,89.8207,89.8231,89.8219
2023-01-01 06:33:30,0.313,0.309,0.311,647.362,677.277,665.417,123.73,129.59,127.62,608.38,609.07,610.5,89.8204,89.823,89.8219
2023-01-01 06:30:30,0.311,0.307,0.309,647.599,677.518,665.655,123.79,129.66,127.66,608.47,609.17,610.48,89.8218,89.8243,89.8229
2023-01-01 06:27:30,0.312,0.307,0.31,647.489,677.403,665.541,123.77,129.65,127.66,608.47,609.23,610.54,89.8213,89.8238,89.8223
2023-01-01 06:24:30,0.314,0.31,0.312,648.098,678.043,666.169,123.9,129.8,127.81,608.51,609.37,610.7,89.8201,89.8226,89.8212
2023-01-01 06:21:30,0.311,0.307,0.309,647.486,677.404,665.54,123.76,129.66,127.68,608.42,609.29,610.66,89.8217,89.8244,89.8229
2023-01-01 06:18:30,0.316,0.311,0.314,647.641,677.565,665.697,123.74,129.63,127.67,608.15,608.97,610.45,89.819,89.8219,89.8202
2023-01-01 06:15:30,0.312,0.307,0.31,647.82,677.75,665.88,123.83,129.7,127.73,608.43,609.16,610.6,89.8214,89.8241,89.8225
2023-01-01 06:12:30,0.313,0.309,0.311,647.324,677.236,665.373,123.63,129.5,127.53,607.91,608.66,610.09,89.8205,89.8231,89.8218
2023-01-01 06:09:30,0.31,0.306,0.308,647.881,677.826,665.953,123.74,129.65,127.67,607.94,608.83,610.21,89.8221,89.8245,89.8235
2023-01-01 06:06:30,0.31,0.305,0.307,647.616,677.546,665.678,123.66,129.57,127.59,607.79,608.74,610.12,89.8227,89.8254,89.824
2023-01-01 06:03:30,0.315,0.31,0.312,648.038,677.986,666.111,123.73,129.66,127.69,607.76,608.74,610.2,89.8196,89.8223,89.821
2023-01-01 06:00:30,0.313,0.308,0.31,647.305,677.216,665.354,123.64,129.55,127.56,607.98,608.92,610.24,89.8209,89.8238,89.8223
2023-01-01 05:57:30,0.312,0.308,0.31,648.14,678.094,666.216,123.84,129.77,127.78,608.2,609.15,610.53,89.8212,89.8237,89.8225
2023-01-01 05:54:30,0.311,0.305,0.309,647.444,677.356,665.492,123.54,129.43,127.44,607.37,608.24,609.53,89.8218,89.8251,89.8231
2023-01-01 05:51:30,0.312,0.306,0.31,648.021,677.954,666.082,123.71,129.6,127.6,607.65,608.48,609.77,89.8213,89.8246,89.8223
2023-01-01 05:48:30,0.312,0.306,0.31,647.287,677.185,665.323,123.53,129.41,127.41,607.46,608.29,609.55,89.8212,89.8248,89.8222
2023-01-01 05:45:30,0.313,0.308,0.312,647.755,677.679,665.806,123.57,129.47,127.49,607.22,608.13,609.52,89.8204,89.8238,89.8214
2023-01-01 05:42:30,0.312,0.307,0.31,647.916,677.854,665.978,123.64,129.55,127.56,607.44,608.37,609.71,89.8211,89.8241,89.8222
2023-01-01 05:39:30,0.31,0.305,0.308,647.477,677.393,665.525,123.62,129.54,127.55,607.75,608.71,610.05,89.8222,89.8253,89.8234
2023-01-01 05:36:30,0.316,0.311,0.314,647.527,677.45,665.58,123.63,129.53,127.54,607.75,608.6,609.93,89.8188,89.8217,89.8201
2023-01-01 05:33:30,0.312,0.306,0.31,647.87,677.804,665.93,123.73,129.65,127.66,607.92,608.86,610.19,89.8215,89.8245,89.8226
2023-01-01 05:30:30,0.311,0.306,0.309,647.891,677.825,665.951,123.72,129.61,127.65,607.84,608.66,610.14,89.8216,89.8246,89.8227
2023-01-01 05:27:30,0.311,0.305,0.309,647.795,677.723,665.851,123.75,129.65,127.69,608.09,608.95,610.41,89.8219,89.8251,89.8231
2023-01-01 05:24:30,0.31,0.305,0.307,647.912,677.849,665.974,123.83,129.71,127.73,608.35,609.09,610.48,89.8227,89.8255,89.8238
2023-01-01 05:21:30,0.311,0.305,0.309,647.352,677.254,665.391,123.74,129.62,127.63,608.43,609.23,610.54,89.8219,89.8253,89.823
2023-01-01 05:18:30,0.309,0.304,0.308,648.108,678.04,666.167,123.97,129.87,127.86,608.84,609.68,610.96,89.8227,89.826,89.8235
2023-01-01 05:15:30,0.309,0.304,0.308,648.147,678.086,666.208,124.02,129.89,127.9,609.07,609.74,611.11,89.8228,89.8261,89.8236
2023-01-01 05:12:30,0.307,0.301,0.305,647.575,677.486,665.617,123.9,129.78,127.79,609.02,609.76,611.13,89.8243,89.8277,89.825
2023-01-01 05:09:30,0.309,0.303,0.308,647.393,677.292,665.429,123.86,129.74,127.74,608.99,609.77,611.03,89.823,89.8265,89.8234
2023-01-01 05:06:30,0.307,0.301,0.307,647.75,677.665,665.795,123.98,129.88,127.86,609.26,610.09,611.28,89.824,89.8274,89.8243
2023-01-01 05:03:30,0.31,0.304,0.309,648.113,678.056,666.175,124.05,129.95,127.91,609.23,610.06,611.2,89.8226,89.8256,89.8231
2023-01-01 05:00:30,0.305,0.299,0.304,647.792,677.715,665.84,123.99,129.89,127.87,609.28,610.08,611.31,89.8252,89.8286,89.8257
2023-01-01 04:57:30,0.308,0.302,0.307,648.127,678.067,666.186,124.12,130.04,128.02,609.59,610.46,611.67,89.8235,89.8269,89.8239
2023-01-01 04:54:30,0.311,0.305,0.311,647.534,677.438,665.572,123.94,129.86,127.84,609.28,610.18,611.39,89.8217,89.8253,89.8219
2023-01-01 04:51:30,0.308,0.301,0.308,647.319,677.212,665.351,123.98,129.89,127.86,609.65,610.5,611.68,89.8236,89.8273,89.8237
