时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-12 16:45:56,0.299,0.32,0.298,648.134,678.186,666.316,123.29,129.25,127.21,605.51,606.65,607.7,89.8288,89.8167,89.8295
2023-01-12 16:42:56,0.299,0.32,0.297,648.589,678.663,666.783,123.33,129.29,127.25,605.25,606.42,607.48,89.8288,89.8165,89.8297
2023-01-12 16:39:56,0.3,0.321,0.299,648.414,678.482,666.605,123.28,129.23,127.16,605.18,606.28,607.22,89.828,89.8158,89.829
2023-01-12 16:36:56,0.304,0.325,0.303,647.779,677.815,665.952,123.16,129.14,127.07,605.21,606.47,607.35,89.826,89.8137,89.8265
2023-01-12 16:33:56,0.301,0.322,0.3,647.843,677.879,666.015,123.17,129.11,127.09,605.19,606.26,607.41,89.8275,89.8155,89.8279
2023-01-12 16:30:56,0.299,0.32,0.299,647.768,677.799,665.938,123.27,129.22,127.22,605.72,606.86,608.1,89.8284,89.8164,89.8287
2023-01-12 16:27:56,0.299,0.32,0.298,648.095,678.145,666.274,123.26,129.26,127.23,605.4,606.71,607.84,89.8289,89.8168,89.8291
2023-01-12 16:24:56,0.3,0.321,0.299,648.423,678.49,666.616,123.34,129.29,127.28,605.46,606.58,607.77,89.8282,89.8163,89.8285
2023-01-12 16:21:56,0.3,0.321,0.3,648.648,678.73,666.858,123.37,129.34,127.36,605.42,606.58,607.91,89.8283,89.8159,89.8282
2023-01-12 16:18:56,0.302,0.323,0.301,648.294,678.354,666.479,123.26,129.23,127.19,605.21,606.38,607.44,89.8271,89.8152,89.8277
2023-01-12 16:15:56,0.296,0.318,0.296,648.054,678.11,666.24,123.23,129.21,127.19,605.26,606.52,607.69,89.8303,89.8181,89.8306
2023-01-12 16:12:56,0.299,0.321,0.299,648.608,678.69,666.811,123.29,129.26,127.26,605.04,606.25,607.5,89.8288,89.8161,89.8289
2023-01-12 16:09:56,0.298,0.32,0.299,648.373,678.429,666.557,123.36,129.38,127.33,605.64,607.02,608.03,89.8292,89.8166,89.8288
2023-01-12 16:06:56,0.297,0.318,0.297,647.814,677.827,665.971,123.27,129.25,127.21,605.68,606.97,608.03,89.83,89.8179,89.8297
2023-01-12 16:03:56,0.297,0.318,0.298,647.799,677.808,665.956,123.29,129.28,127.24,605.81,607.11,608.15,89.8296,89.8177,89.8294
2023-01-12 16:00:56,0.296,0.317,0.297,648.051,678.07,666.215,123.37,129.34,127.3,605.95,607.15,608.2,89.8303,89.8185,89.83
2023-01-12 15:57:56,0.297,0.317,0.298,647.799,677.797,665.952,123.39,129.35,127.33,606.32,607.48,608.59,89.8299,89.8183,89.8294
2023-01-12 15:54:56,0.297,0.316,0.297,648.046,678.048,666.202,123.45,129.45,127.41,606.34,607.7,608.76,89.8299,89.8187,89.8296
2023-01-12 15:51:56,0.295,0.315,0.296,648.652,678.675,666.82,123.63,129.63,127.61,606.69,607.97,609.15,89.8307,89.8195,89.8304
