时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-17 04:46:05,0.313,0.32,0.323,646.75,676.357,664.552,122.98,128.79,126.84,605.27,606.12,607.55,89.8209,89.8167,89.8151
2023-01-17 04:43:05,0.312,0.32,0.322,647.377,677.011,665.196,123.17,129.02,127.04,605.64,606.62,607.89,89.821,89.8169,89.8152
2023-01-17 04:40:05,0.313,0.32,0.323,647.368,677.006,665.19,123.08,128.94,126.96,605.17,606.25,607.55,89.8207,89.8164,89.8151
2023-01-17 04:37:05,0.307,0.315,0.317,647.29,676.916,665.105,123.06,128.9,126.93,605.15,606.15,607.46,89.8239,89.8197,89.8182
2023-01-17 04:34:05,0.312,0.319,0.322,647.227,676.849,665.04,123.1,128.96,126.97,605.42,606.5,607.72,89.8211,89.8173,89.8152
2023-01-17 04:31:05,0.319,0.326,0.329,647.061,676.677,664.871,122.92,128.8,126.79,604.7,605.88,607.03,89.817,89.813,89.8113
2023-01-17 04:28:05,0.311,0.319,0.321,647.107,676.727,664.921,123.08,128.95,126.95,605.43,606.54,607.73,89.8218,89.8175,89.816
2023-01-17 04:25:05,0.312,0.319,0.322,647.521,677.157,665.346,123.21,129.07,127.06,605.66,606.7,607.89,89.8213,89.8171,89.8154
2023-01-17 04:22:05,0.312,0.32,0.322,647.451,677.094,665.28,123.15,129.02,127.04,605.47,606.52,607.85,89.8214,89.8169,89.8157
2023-01-17 04:19:05,0.314,0.322,0.325,647.253,676.885,665.074,123.01,128.88,126.91,604.93,606.07,607.38,89.82,89.8154,89.814
2023-01-17 04:16:05,0.312,0.32,0.322,647.434,677.071,665.261,123.16,129.03,127.05,605.52,606.6,607.92,89.8214,89.8168,89.8154
2023-01-17 04:13:05,0.313,0.321,0.323,646.708,676.313,664.513,122.99,128.84,126.87,605.37,606.41,607.73,89.8207,89.8162,89.8147
2023-01-17 04:10:05,0.308,0.316,0.318,646.928,676.542,664.739,123.11,128.96,126.99,605.76,606.74,608.08,89.8236,89.819,89.8176
2023-01-17 04:07:05,0.319,0.327,0.329,646.902,676.516,664.712,122.95,128.78,126.81,604.97,605.92,607.24,89.8172,89.8128,89.8113
2023-01-17 04:04:05,0.31,0.318,0.321,646.855,676.471,664.668,123.06,128.91,126.94,605.56,606.57,607.9,89.8222,89.8176,89.8163
2023-01-17 04:01:05,0.313,0.32,0.323,647.281,676.908,665.102,123.16,129.03,127.05,605.66,606.75,608.03,89.8209,89.8165,89.8148
2023-01-17 03:58:05,0.31,0.318,0.321,646.97,676.584,664.783,123.12,128.98,127.0,605.75,606.79,608.09,89.8223,89.818,89.8162
2023-01-17 03:55:05,0.309,0.316,0.319,646.869,676.477,664.679,123.15,129.01,127.05,606.02,607.06,608.41,89.8231,89.8187,89.8169
2023-01-17 03:52:05,0.311,0.319,0.322,647.53,677.168,665.36,123.3,129.18,127.19,606.12,607.22,608.49,89.8215,89.8171,89.8155
2023-01-17 03:49:05,0.312,0.319,0.323,647.467,677.101,665.294,123.29,129.15,127.17,606.11,607.12,608.44,89.8214,89.817,89.8152
2023-01-17 03:46:05,0.313,0.321,0.323,646.977,676.593,664.792,123.1,128.93,126.98,605.63,606.58,607.98,89.8206,89.8161,89.8147
2023-01-17 03:43:05,0.313,0.321,0.323,647.319,676.95,665.145,123.17,129.03,127.05,605.67,606.69,608.01,89.8206,89.8163,89.8148
2023-01-17 03:40:05,0.311,0.318,0.321,647.58,677.216,665.41,123.31,129.15,127.17,606.12,607.05,608.35,89.8218,89.8177,89.816
2023-01-17 03:37:05,0.31,0.317,0.32,646.736,676.333,664.54,123.03,128.89,126.89,605.53,606.6,607.79,89.8222,89.8181,89.8164
2023-01-17 03:34:05,0.31,0.317,0.321,646.727,676.32,664.53,123.07,128.94,126.94,605.76,606.87,608.02,89.8223,89.8183,89.8163
