时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-03 23:57:36,0.308,0.305,0.303,647.619,677.589,665.673,123.39,129.32,127.35,606.46,607.53,608.95,89.8237,89.8251,89.8262
2023-01-03 23:54:36,0.306,0.303,0.302,647.295,677.236,665.331,123.42,129.33,127.37,606.91,607.88,609.34,89.8248,89.8264,89.8267
2023-01-03 23:51:36,0.306,0.303,0.303,647.296,677.232,665.329,123.42,129.33,127.36,606.92,607.87,609.32,89.8248,89.8266,89.8265
2023-01-03 23:48:36,0.306,0.303,0.303,648.03,678.003,666.086,123.64,129.56,127.59,607.34,608.24,609.75,89.8247,89.8266,89.8267
2023-01-03 23:45:36,0.305,0.301,0.302,647.976,677.945,666.029,123.58,129.47,127.5,607.06,607.88,609.36,89.8251,89.8274,89.8269
2023-01-03 23:42:36,0.307,0.303,0.303,648.071,678.045,666.126,123.58,129.49,127.51,607.01,607.89,609.33,89.8242,89.8265,89.8261
2023-01-03 23:39:36,0.308,0.304,0.305,647.524,677.474,665.565,123.45,129.35,127.38,606.87,607.76,609.22,89.8234,89.8257,89.8255
2023-01-03 23:36:36,0.305,0.301,0.302,647.549,677.496,665.586,123.39,129.28,127.33,606.53,607.41,608.94,89.8251,89.8275,89.8269
2023-01-03 23:33:36,0.314,0.31,0.311,647.323,677.262,665.355,123.36,129.25,127.28,606.59,607.49,608.89,89.8199,89.8221,89.8219
2023-01-03 23:30:36,0.303,0.3,0.3,647.695,677.658,665.742,123.42,129.3,127.33,606.52,607.35,608.8,89.8261,89.8282,89.8283
2023-01-03 23:27:36,0.307,0.304,0.303,647.965,677.945,666.023,123.45,129.34,127.36,606.43,607.27,608.7,89.824,89.826,89.8263
2023-01-03 23:24:36,0.305,0.302,0.301,647.392,677.344,665.432,123.32,129.22,127.25,606.36,607.24,608.72,89.8251,89.827,89.8273
2023-01-03 23:21:36,0.308,0.304,0.304,647.79,677.759,665.84,123.44,129.34,127.36,606.57,607.45,608.84,89.8238,89.8258,89.826
2023-01-03 23:18:36,0.283,0.308,0.297,648.008,677.961,666.102,123.58,129.47,127.51,607.02,607.86,609.31,89.8377,89.8237,89.8299
2023-01-03 23:15:36,0.285,0.304,0.295,647.51,677.376,665.658,123.48,129.37,127.4,607.0,607.92,609.22,89.8368,89.8258,89.8312
2023-01-03 23:12:36,0.288,0.309,0.298,648.033,677.932,666.202,123.55,129.46,127.48,606.89,607.86,609.09,89.8347,89.8232,89.8293
2023-01-03 23:09:36,0.295,0.315,0.304,647.385,677.252,665.534,123.39,129.29,127.3,606.71,607.65,608.86,89.8312,89.8195,89.8256
2023-01-03 23:06:36,0.285,0.305,0.295,647.551,677.422,665.703,123.48,129.37,127.37,606.99,607.89,609.04,89.837,89.8252,89.831
2023-01-03 23:03:36,0.281,0.302,0.292,647.629,677.501,665.782,123.52,129.42,127.41,607.09,608.05,609.15,89.8388,89.8269,89.8327
2023-01-03 23:00:36,0.288,0.308,0.298,647.233,677.089,665.375,123.41,129.29,127.3,606.94,607.83,609.01,89.835,89.8234,89.829
2023-01-03 22:57:36,0.289,0.31,0.3,647.492,677.361,665.643,123.49,129.4,127.42,607.09,608.11,609.34,89.8343,89.8223,89.8282
2023-01-03 22:54:36,0.288,0.309,0.298,647.206,677.067,665.352,123.41,129.33,127.34,606.96,608.03,609.21,89.8352,89.8232,89.8292
2023-01-03 22:51:36,0.289,0.31,0.299,647.875,677.771,666.045,123.61,129.5,127.52,607.31,608.17,609.42,89.8345,89.8222,89.8286
2023-01-03 22:48:36,0.314,0.307,0.306,647.31,677.211,665.425,123.46,129.35,127.37,607.12,608.0,609.3,89.8201,89.8241,89.8246
2023-01-03 22:45:36,0.307,0.305,0.304,648.032,678.028,666.1,123.57,129.46,127.49,606.94,607.78,609.22,89.8243,89.8252,89.826
2023-01-03 22:42:36,0.305,0.304,0.302,647.556,677.531,665.614,123.59,129.49,127.52,607.51,608.35,609.85,89.8254,89.8259,89.8268
2023-01-03 22:39:36,0.311,0.311,0.309,647.359,677.327,665.414,123.59,129.47,127.5,607.7,608.46,609.91,89.8216,89.8218,89.8229
2023-01-03 22:36:36,0.306,0.306,0.304,647.266,677.236,665.323,123.47,129.34,127.36,607.21,607.9,609.32,89.8244,89.8245,89.8259
2023-01-03 22:33:36,0.305,0.305,0.302,647.308,677.286,665.37,123.48,129.34,127.36,607.19,607.87,609.29,89.8253,89.8253,89.8269
2023-01-03 22:30:36,0.305,0.305,0.302,647.282,677.26,665.343,123.55,129.45,127.47,607.56,608.4,609.83,89.8252,89.8252,89.8268
2023-01-03 22:27:36,0.304,0.304,0.301,647.487,677.479,665.555,123.49,129.4,127.41,607.07,607.99,609.34,89.8257,89.8255,89.8273
2023-01-03 22:24:36,0.306,0.306,0.303,647.93,677.945,666.012,123.61,129.51,127.54,607.25,608.07,609.56,89.8248,89.8246,89.8266
2023-01-03 22:21:36,0.307,0.308,0.304,648.035,678.064,666.127,123.59,129.49,127.5,607.08,607.86,609.25,89.824,89.8234,89.8261
2023-01-03 22:18:36,0.308,0.309,0.305,647.959,677.978,666.044,123.55,129.45,127.45,606.93,607.75,609.09,89.8233,89.823,89.8253
2023-01-03 22:15:36,0.307,0.308,0.303,648.05,678.08,666.141,123.6,129.52,127.54,607.11,608.02,609.45,89.8239,89.8237,89.8261
2023-01-03 22:12:36,0.308,0.309,0.304,648.028,678.062,666.121,123.5,129.38,127.4,606.6,607.34,608.78,89.8235,89.8231,89.8259
2023-01-03 22:09:36,0.313,0.314,0.308,647.354,677.366,665.431,123.31,129.21,127.22,606.31,607.17,608.56,89.8205,89.82,89.8233
2023-01-03 22:06:36,0.308,0.309,0.302,647.726,677.764,665.82,123.33,129.23,127.25,606.06,606.91,608.36,89.8236,89.8229,89.8267
2023-01-03 22:03:36,0.31,0.312,0.305,647.956,678.017,666.065,123.28,129.19,127.21,605.6,606.51,607.94,89.8221,89.821,89.8254
2023-01-03 22:00:36,0.31,0.312,0.304,647.694,677.744,665.795,123.23,129.1,127.13,605.61,606.34,607.79,89.8224,89.8211,89.8256
2023-01-03 21:57:36,0.31,0.312,0.304,647.679,677.724,665.778,123.4,129.31,127.32,606.48,607.34,608.72,89.8226,89.8212,89.8256
2023-01-03 21:54:36,0.31,0.312,0.304,647.161,677.181,665.245,123.25,129.15,127.16,606.22,607.09,608.43,89.8227,89.8214,89.8257
