时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-17 11:58:06,0.317,0.319,0.323,646.81,676.374,664.582,122.61,128.44,126.43,603.37,604.44,605.56,89.8184,89.8172,89.8147
2023-01-17 11:55:06,0.307,0.309,0.314,647.412,676.999,665.2,122.75,128.61,126.6,603.51,604.72,605.81,89.8239,89.8231,89.8202
2023-01-17 11:52:06,0.305,0.306,0.311,647.532,677.118,665.321,122.95,128.75,126.76,604.4,605.24,606.47,89.8252,89.8246,89.8216
2023-01-17 11:49:05,0.309,0.31,0.315,647.224,676.801,665.007,122.8,128.62,126.61,603.92,604.92,606.01,89.8232,89.8224,89.8196
2023-01-17 11:46:05,0.306,0.307,0.312,647.704,677.296,665.496,122.98,128.81,126.8,604.36,605.38,606.5,89.8248,89.8242,89.8211
2023-01-17 11:43:05,0.307,0.308,0.312,647.724,677.33,665.526,122.89,128.75,126.73,603.94,605.05,606.13,89.8244,89.8233,89.8211
2023-01-17 11:40:05,0.306,0.308,0.312,647.691,677.29,665.489,122.88,128.72,126.74,603.9,604.96,606.21,89.8245,89.8236,89.8215
2023-01-17 11:37:05,0.307,0.308,0.312,647.666,677.258,665.458,122.89,128.73,126.71,603.99,605.02,606.07,89.8241,89.8235,89.821
2023-01-17 11:34:05,0.315,0.316,0.32,647.025,676.589,664.8,122.75,128.52,126.55,603.86,604.65,605.95,89.8195,89.819,89.8167
2023-01-17 11:31:05,0.308,0.309,0.313,647.373,676.954,665.16,122.8,128.57,126.6,603.82,604.57,605.86,89.8233,89.8228,89.8207
2023-01-17 11:28:05,0.313,0.314,0.317,646.952,676.518,664.729,122.68,128.43,126.45,603.61,604.29,605.53,89.8208,89.8203,89.8184
2023-01-17 11:25:05,0.307,0.308,0.311,646.96,676.527,664.736,122.66,128.48,126.51,603.48,604.5,605.82,89.8242,89.8238,89.8219
2023-01-17 11:22:05,0.307,0.308,0.311,646.868,676.422,664.637,122.7,128.49,126.53,603.79,604.64,605.97,89.8241,89.8237,89.8216
2023-01-17 11:19:05,0.311,0.312,0.314,647.481,677.073,665.276,122.78,128.56,126.54,603.58,604.4,605.45,89.822,89.8212,89.82
2023-01-17 11:16:05,0.309,0.31,0.312,647.622,677.229,665.427,122.76,128.56,126.58,603.37,604.26,605.5,89.823,89.8222,89.8211
2023-01-17 11:13:05,0.31,0.311,0.313,647.585,677.19,665.389,122.71,128.49,126.55,603.16,603.95,605.38,89.8223,89.8217,89.8206
2023-01-17 11:10:05,0.308,0.309,0.312,647.309,676.895,665.102,122.71,128.58,126.59,603.42,604.63,605.84,89.8235,89.823,89.8215
2023-01-17 11:07:05,0.309,0.309,0.312,646.786,676.343,664.56,122.6,128.39,126.4,603.35,604.23,605.44,89.823,89.8229,89.821
2023-01-17 11:04:05,0.309,0.309,0.312,646.968,676.536,664.749,122.6,128.43,126.43,603.2,604.26,605.42,89.8232,89.823,89.8212
2023-01-17 11:01:05,0.309,0.31,0.312,647.587,677.183,665.387,122.73,128.51,126.58,603.27,604.08,605.51,89.8228,89.8225,89.8211
2023-01-17 10:58:05,0.311,0.311,0.313,647.296,676.89,665.096,122.57,128.39,126.41,602.75,603.76,604.98,89.822,89.8216,89.8207
2023-01-17 10:55:05,0.31,0.311,0.312,647.588,677.2,665.4,122.65,128.47,126.46,602.88,603.88,604.96,89.8225,89.8218,89.8213
2023-01-17 10:52:05,0.314,0.316,0.317,646.769,676.341,664.553,122.5,128.34,126.34,602.9,604.0,605.13,89.8198,89.8189,89.8184
2023-01-17 10:49:05,0.31,0.312,0.313,647.46,677.065,665.264,122.6,128.42,126.43,602.74,603.72,604.94,89.8225,89.8215,89.8207
2023-01-17 10:46:05,0.308,0.31,0.311,647.536,677.147,665.343,122.68,128.52,126.51,603.05,604.15,605.26,89.8236,89.8225,89.8218
2023-01-17 10:43:05,0.31,0.312,0.314,647.44,677.045,665.241,122.56,128.35,126.43,602.58,603.44,604.93,89.8222,89.8212,89.8203
2023-01-17 10:40:05,0.31,0.312,0.313,647.54,677.154,665.345,122.62,128.48,126.5,602.74,603.92,605.17,89.8226,89.8213,89.8207
2023-01-17 10:37:05,0.309,0.312,0.313,647.487,677.106,665.298,122.82,128.7,126.72,603.77,605.04,606.27,89.8231,89.8212,89.8209
2023-01-17 10:34:05,0.315,0.319,0.319,647.08,676.685,664.879,122.69,128.57,126.59,603.53,604.79,606.07,89.8196,89.8174,89.8174
2023-01-17 10:31:05,0.29,0.317,0.307,646.798,676.299,664.699,122.9,128.73,126.77,604.81,605.86,607.08,89.8338,89.8183,89.824
