时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-17 19:10:06,0.264,0.344,0.314,647.027,676.567,665.222,122.88,128.81,126.85,604.53,606.0,606.97,89.8485,89.803,89.8201
2023-01-17 19:07:06,0.258,0.337,0.307,646.859,676.395,665.051,122.77,128.67,126.81,604.14,605.5,606.95,89.8522,89.8068,89.824
2023-01-17 19:04:06,0.266,0.345,0.315,647.013,676.556,665.21,122.77,128.64,126.76,603.97,605.22,606.56,89.8476,89.8022,89.8194
2023-01-17 19:01:06,0.258,0.337,0.307,646.872,676.405,665.063,122.82,128.72,126.85,604.35,605.73,607.11,89.8522,89.8069,89.824
2023-01-17 18:58:06,0.261,0.34,0.31,647.352,676.91,665.559,122.8,128.74,126.83,603.84,605.38,606.57,89.8506,89.8052,89.8224
2023-01-17 18:55:06,0.259,0.338,0.308,647.033,676.576,665.23,122.81,128.73,126.84,604.18,605.65,606.94,89.8516,89.8063,89.8235
2023-01-17 18:52:06,0.259,0.338,0.308,647.624,677.189,665.836,122.98,128.92,127.03,604.43,605.99,607.28,89.8516,89.8064,89.8235
2023-01-17 18:49:06,0.259,0.339,0.308,646.946,676.487,665.141,122.68,128.59,126.7,603.61,605.06,606.32,89.8516,89.806,89.8235
2023-01-17 18:46:06,0.257,0.336,0.307,646.918,676.453,665.109,122.77,128.67,126.8,604.06,605.48,606.86,89.8525,89.8073,89.8244
2023-01-17 18:43:06,0.261,0.34,0.309,647.377,676.934,665.583,122.83,128.72,126.84,603.96,605.28,606.62,89.8507,89.8052,89.8227
2023-01-17 18:40:06,0.257,0.336,0.306,646.883,676.413,665.073,122.77,128.67,126.77,604.09,605.49,606.75,89.8526,89.8074,89.8247
2023-01-17 18:37:06,0.258,0.338,0.307,647.633,677.203,665.848,122.85,128.77,126.9,603.82,605.28,606.66,89.8519,89.8066,89.8239
2023-01-17 18:34:06,0.259,0.338,0.308,647.3,676.854,665.503,122.8,128.72,126.82,603.89,605.33,606.57,89.8515,89.8061,89.8235
2023-01-17 18:31:06,0.258,0.337,0.307,647.652,677.22,665.865,122.95,128.84,126.98,604.28,605.58,607.02,89.8523,89.8071,89.8242
2023-01-17 18:28:06,0.259,0.338,0.308,646.766,676.29,664.95,122.67,128.62,126.72,603.71,605.39,606.58,89.8516,89.8063,89.8235
2023-01-17 18:25:06,0.258,0.336,0.307,647.631,677.191,665.838,122.95,128.89,126.99,604.32,605.84,607.06,89.8523,89.8073,89.8241
2023-01-17 18:22:06,0.264,0.343,0.313,646.819,676.343,665.002,122.71,128.59,126.72,603.87,605.17,606.58,89.8486,89.8037,89.8205
