时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-15 09:34:01,0.265,0.344,0.31,646.969,676.179,665.247,122.95,128.84,126.97,604.93,606.52,607.54,89.8483,89.8031,89.8224
2023-01-15 09:31:01,0.263,0.342,0.309,646.841,676.044,665.115,122.97,128.84,126.95,605.11,606.61,607.57,89.8491,89.804,89.8232
2023-01-15 09:28:01,0.266,0.345,0.312,647.13,676.344,665.412,123.03,128.91,127.06,605.15,606.69,607.79,89.8474,89.8024,89.8215
2023-01-15 09:25:01,0.265,0.344,0.311,647.507,676.736,665.798,123.08,128.95,127.13,605.07,606.53,607.77,89.8479,89.8031,89.8221
2023-01-15 09:22:01,0.266,0.344,0.311,647.492,676.725,665.785,123.05,128.99,127.15,604.93,606.73,607.9,89.8475,89.8027,89.8217
2023-01-15 09:19:01,0.266,0.345,0.311,647.54,676.787,665.842,122.95,128.86,127.01,604.39,606.08,607.16,89.8474,89.8022,89.8218
2023-01-15 09:16:01,0.266,0.345,0.311,647.505,676.744,665.802,122.99,128.87,126.99,604.62,606.14,607.13,89.8476,89.8025,89.8218
2023-01-15 09:13:01,0.265,0.344,0.31,647.529,676.769,665.829,123.07,128.97,127.09,604.99,606.62,607.57,89.8481,89.8029,89.8224
2023-01-15 09:10:01,0.262,0.341,0.307,647.005,676.226,665.29,122.9,128.79,126.92,604.62,606.22,607.25,89.8497,89.8046,89.824
2023-01-15 09:07:01,0.266,0.345,0.311,647.516,676.753,665.813,123.05,128.92,127.13,604.91,606.39,607.79,89.8474,89.8025,89.8216
2023-01-15 09:04:01,0.266,0.344,0.311,647.501,676.734,665.796,123.02,128.93,127.13,604.75,606.42,607.8,89.8477,89.803,89.8218
2023-01-15 09:01:01,0.267,0.345,0.312,647.433,676.668,665.728,122.95,128.81,126.99,604.46,605.95,607.17,89.8471,89.8023,89.8213
2023-01-15 08:58:01,0.264,0.347,0.312,646.769,676.004,665.047,122.63,128.53,126.66,603.53,605.19,606.22,89.8485,89.8013,89.8215
2023-01-15 08:55:01,0.265,0.348,0.312,647.453,676.725,665.756,122.8,128.69,126.81,603.73,605.34,606.32,89.8481,89.8006,89.8212
2023-01-15 08:52:01,0.266,0.349,0.312,647.35,676.621,665.653,122.71,128.63,126.78,603.39,605.12,606.25,89.8476,89.8001,89.8211
2023-01-15 08:49:01,0.265,0.348,0.312,647.011,676.272,665.306,122.72,128.62,126.75,603.74,605.37,606.43,89.8481,89.8005,89.8213
2023-01-15 08:46:01,0.265,0.348,0.312,647.513,676.794,665.822,122.86,128.78,126.93,603.98,605.66,606.84,89.848,89.8006,89.821
2023-01-15 08:43:01,0.288,0.344,0.319,646.691,676.036,664.854,122.58,128.49,126.61,603.35,604.97,606.17,89.8352,89.8029,89.8172
2023-01-15 08:40:01,0.286,0.342,0.317,647.517,676.902,665.706,122.78,128.69,126.82,603.55,605.16,606.4,89.8361,89.8041,89.8183
2023-01-15 08:37:01,0.287,0.343,0.318,647.365,676.749,665.552,122.59,128.51,126.61,602.75,604.44,605.54,89.8354,89.8032,89.8177
2023-01-15 08:34:01,0.286,0.342,0.317,647.461,676.837,665.646,122.85,128.7,126.87,603.99,605.28,606.71,89.8361,89.8042,89.8181
