时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-29 11:58:33,0.262,0.312,0.297,647.329,676.806,665.349,122.77,128.61,126.66,603.69,604.89,605.95,89.8501,89.8214,89.8298
2023-01-29 11:55:33,0.264,0.314,0.299,647.137,676.599,665.148,122.77,128.63,126.65,603.88,605.13,606.08,89.8487,89.8201,89.8286
2023-01-29 11:52:33,0.261,0.311,0.296,647.615,677.097,665.638,122.99,128.83,126.83,604.49,605.64,606.49,89.8506,89.8219,89.8304
2023-01-29 11:49:33,0.263,0.312,0.298,647.432,676.905,665.451,122.87,128.68,126.72,604.07,605.09,606.15,89.8495,89.8211,89.8294
2023-01-29 11:46:33,0.241,0.314,0.298,647.725,677.073,665.8,123.11,128.95,126.98,604.99,606.25,607.07,89.8616,89.82,89.8295
2023-01-29 11:43:33,0.242,0.315,0.298,647.688,677.033,665.761,123.08,128.9,126.96,604.9,606.05,607.01,89.8615,89.8197,89.8294
2023-01-29 11:40:33,0.243,0.316,0.299,647.637,676.985,665.712,123.06,128.92,126.96,604.85,606.16,607.06,89.861,89.8189,89.8288
2023-01-29 11:37:33,0.243,0.317,0.299,647.626,676.974,665.701,123.05,128.91,126.94,604.8,606.15,606.98,89.8607,89.8185,89.8288
2023-01-29 11:34:33,0.243,0.317,0.298,647.724,677.08,665.805,123.12,128.95,126.97,605.06,606.23,607.03,89.8609,89.8184,89.8291
2023-01-29 11:31:33,0.243,0.316,0.298,646.887,676.206,664.946,122.83,128.64,126.69,604.38,605.55,606.44,89.8608,89.8187,89.8295
2023-01-29 11:28:33,0.244,0.318,0.3,647.607,676.949,665.679,123.07,128.87,126.91,604.9,605.97,606.85,89.8601,89.8179,89.8284
2023-01-29 11:25:33,0.243,0.316,0.298,647.636,676.972,665.704,123.06,128.93,126.93,604.81,606.21,606.93,89.861,89.8189,89.829
2023-01-29 11:22:33,0.243,0.317,0.299,647.661,677.001,665.732,123.01,128.86,126.89,604.54,605.89,606.68,89.8608,89.8186,89.8289
2023-01-29 11:19:33,0.242,0.315,0.297,647.702,677.042,665.772,123.09,128.92,126.92,604.93,606.1,606.79,89.8616,89.8194,89.8296
2023-01-29 11:16:33,0.242,0.316,0.298,647.468,676.797,665.533,123.05,128.93,126.93,604.94,606.38,607.08,89.8615,89.8188,89.8293
2023-01-29 11:13:33,0.242,0.316,0.298,647.721,677.052,665.789,123.2,129.03,127.06,605.43,606.62,607.48,89.8616,89.8192,89.8291
2023-01-29 11:10:33,0.241,0.316,0.298,647.276,676.595,665.337,122.93,128.78,126.79,604.55,605.86,606.58,89.8617,89.8188,89.8293
2023-01-29 11:07:33,0.242,0.316,0.298,647.572,676.911,665.648,122.89,128.72,126.77,604.08,605.29,606.19,89.8615,89.8188,89.8291
2023-01-29 11:04:33,0.243,0.317,0.299,646.862,676.166,664.918,122.74,128.57,126.65,603.97,605.25,606.31,89.8608,89.8183,89.8287
2023-01-29 11:01:33,0.246,0.32,0.303,647.334,676.659,665.401,122.72,128.51,126.57,603.47,604.51,605.48,89.8589,89.8164,89.8266
2023-01-29 10:58:33,0.242,0.316,0.299,647.584,676.916,665.658,122.85,128.7,126.76,603.83,605.2,606.16,89.8612,89.8188,89.8288
2023-01-29 10:55:33,0.25,0.325,0.306,646.918,676.232,664.979,122.58,128.38,126.41,603.12,604.28,605.12,89.8566,89.8138,89.8248
2023-01-29 10:52:33,0.246,0.321,0.301,647.554,676.9,665.637,122.69,128.57,126.6,603.09,604.61,605.41,89.8593,89.8163,89.8276
2023-01-29 10:49:33,0.241,0.316,0.296,647.12,676.443,665.19,122.57,128.41,126.46,602.91,604.24,605.15,89.8619,89.8192,89.8305
2023-01-29 10:46:33,0.246,0.319,0.3,647.479,676.818,665.562,122.68,128.51,126.56,603.12,604.4,605.26,89.8592,89.817,89.8283
2023-01-29 10:43:33,0.244,0.318,0.298,647.645,676.981,665.728,122.81,128.64,126.7,603.61,604.83,605.82,89.8599,89.8181,89.829
2023-01-29 10:40:33,0.268,0.314,0.306,647.174,676.593,665.123,122.53,128.36,126.44,602.67,603.86,605.09,89.8462,89.8198,89.8249
2023-01-29 10:37:33,0.266,0.312,0.303,647.588,677.027,665.552,122.55,128.39,126.41,602.37,603.65,604.57,89.8474,89.821,89.8262
2023-01-29 10:34:33,0.268,0.314,0.304,646.841,676.253,664.788,122.32,128.2,126.23,601.95,603.44,604.4,89.8464,89.82,89.8256
2023-01-29 10:31:32,0.268,0.314,0.305,647.343,676.767,665.305,122.64,128.51,126.56,603.07,604.43,605.53,89.8466,89.8202,89.8255
2023-01-29 10:28:32,0.265,0.31,0.302,647.341,676.759,665.303,122.71,128.55,126.63,603.4,604.65,605.84,89.8484,89.8223,89.8272
2023-01-29 10:25:32,0.267,0.313,0.303,647.583,677.016,665.558,122.79,128.61,126.68,603.57,604.67,605.84,89.8469,89.8209,89.8261
2023-01-29 10:22:32,0.264,0.31,0.3,647.137,676.552,665.102,122.62,128.46,126.53,603.13,604.37,605.55,89.8486,89.8227,89.8279
2023-01-29 10:19:32,0.268,0.314,0.304,647.599,677.032,665.58,122.82,128.68,126.72,603.67,605.02,606.01,89.8464,89.8201,89.8257
2023-01-29 10:16:32,0.267,0.313,0.303,647.643,677.078,665.627,122.84,128.67,126.74,603.73,604.92,606.06,89.847,89.8207,89.8263
2023-01-29 10:13:32,0.266,0.312,0.303,646.887,676.289,664.85,122.61,128.44,126.48,603.33,604.53,605.56,89.8475,89.8212,89.8266
2023-01-29 10:10:32,0.268,0.313,0.304,647.136,676.55,665.108,122.69,128.49,126.51,603.48,604.53,605.44,89.8467,89.8205,89.8258
2023-01-29 10:07:32,0.269,0.316,0.306,647.556,676.99,665.543,122.81,128.63,126.66,603.67,604.78,605.78,89.8456,89.8191,89.8249
2023-01-29 10:04:32,0.269,0.315,0.305,647.637,677.074,665.627,122.88,128.73,126.77,603.93,605.2,606.21,89.8459,89.8195,89.8251
2023-01-29 10:01:32,0.27,0.316,0.306,647.679,677.122,665.672,122.79,128.65,126.71,603.49,604.78,605.91,89.8455,89.819,89.8248
2023-01-29 09:58:32,0.27,0.316,0.306,647.659,677.103,665.657,122.82,128.63,126.69,603.62,604.71,605.8,89.8456,89.8188,89.8248
2023-01-29 09:55:32,0.264,0.311,0.3,647.078,676.496,665.06,122.65,128.47,126.51,603.33,604.49,605.48,89.8487,89.822,89.828
2023-01-29 09:52:32,0.269,0.315,0.305,647.505,676.933,665.495,122.79,128.6,126.61,603.63,604.7,605.57,89.846,89.8195,89.8254
2023-01-29 09:49:32,0.269,0.316,0.305,647.551,676.979,665.542,122.87,128.66,126.67,603.99,604.95,605.82,89.8457,89.8192,89.8252
2023-01-29 09:46:32,0.269,0.316,0.305,647.543,676.971,665.537,122.83,128.64,126.72,603.78,604.88,606.07,89.8457,89.8192,89.8252
2023-01-29 09:43:32,0.27,0.316,0.306,647.27,676.682,665.254,122.78,128.62,126.65,603.81,605.04,606.0,89.8452,89.819,89.8247
2023-01-29 09:40:32,0.27,0.316,0.306,646.746,676.131,664.713,122.71,128.55,126.55,603.95,605.17,605.99,89.8456,89.819,89.8247
