时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-27 09:34:28,0.307,0.316,0.323,647.177,676.365,664.865,122.83,128.55,126.59,604.11,605.0,606.08,89.8238,89.819,89.8148
2023-01-27 09:31:28,0.307,0.315,0.322,646.573,675.74,664.253,122.67,128.39,126.4,603.89,604.77,605.72,89.8243,89.8195,89.8156
2023-01-27 09:28:28,0.308,0.316,0.323,647.157,676.347,664.849,122.77,128.55,126.57,603.87,605.02,605.96,89.8237,89.8188,89.8149
2023-01-27 09:25:28,0.307,0.316,0.323,647.09,676.272,664.78,122.85,128.57,126.59,604.33,605.15,606.16,89.8239,89.8191,89.8148
2023-01-27 09:22:28,0.307,0.316,0.323,647.225,676.412,664.919,122.79,128.57,126.66,603.89,605.03,606.36,89.8241,89.8192,89.8149
2023-01-27 09:19:28,0.307,0.316,0.323,647.214,676.398,664.908,122.82,128.56,126.6,604.07,605.01,606.07,89.8239,89.819,89.8147
2023-01-27 09:16:28,0.308,0.317,0.324,647.174,676.364,664.874,122.77,128.58,126.57,603.86,605.12,605.94,89.8235,89.8183,89.8143
2023-01-27 09:13:28,0.308,0.317,0.324,646.798,675.967,664.486,122.71,128.45,126.44,603.89,604.87,605.67,89.8235,89.8186,89.8141
2023-01-27 09:10:28,0.309,0.318,0.325,647.171,676.356,664.869,122.8,128.55,126.57,604.01,605.01,605.97,89.8231,89.818,89.8136
2023-01-27 09:07:28,0.31,0.318,0.326,647.179,676.37,664.881,122.71,128.49,126.52,603.54,604.67,605.73,89.8226,89.8176,89.8133
2023-01-27 09:04:28,0.31,0.318,0.327,647.206,676.396,664.907,122.77,128.53,126.61,603.8,604.88,606.11,89.8225,89.8176,89.8129
2023-01-27 09:01:28,0.31,0.319,0.327,647.243,676.437,664.95,122.83,128.61,126.63,604.06,605.19,606.16,89.8222,89.817,89.8126
2023-01-27 08:58:28,0.311,0.321,0.327,647.261,676.474,664.981,122.81,128.6,126.6,603.97,605.13,606.0,89.8218,89.8163,89.8125
2023-01-27 08:55:28,0.312,0.322,0.328,647.183,676.4,664.908,122.76,128.52,126.49,603.78,604.83,605.53,89.8211,89.8153,89.8118
2023-01-27 08:52:28,0.312,0.322,0.328,647.168,676.386,664.894,122.74,128.48,126.48,603.68,604.63,605.53,89.8212,89.8156,89.8119
2023-01-27 08:49:28,0.312,0.321,0.327,646.534,675.721,664.24,122.52,128.23,126.28,603.18,604.04,605.12,89.8213,89.8162,89.8124
2023-01-27 08:46:28,0.313,0.322,0.328,647.16,676.374,664.882,122.72,128.49,126.47,603.58,604.7,605.49,89.8208,89.8156,89.8119
2023-01-27 08:43:28,0.312,0.321,0.328,647.166,676.372,664.884,122.71,128.47,126.49,603.55,604.58,605.57,89.821,89.816,89.812
2023-01-27 08:40:28,0.313,0.322,0.328,647.169,676.376,664.888,122.73,128.45,126.47,603.65,604.5,605.46,89.8209,89.8157,89.8121
