时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-14 19:10:00,0.263,0.331,0.303,646.958,676.233,665.249,123.29,129.22,127.29,606.61,608.24,609.05,89.8495,89.8104,89.8265
2023-01-14 19:07:00,0.261,0.329,0.301,647.008,676.282,665.298,123.31,129.27,127.35,606.65,608.42,609.29,89.8505,89.8116,89.8274
2023-01-14 19:04:00,0.262,0.33,0.302,647.77,677.074,666.08,123.54,129.45,127.53,607.05,608.57,609.46,89.8497,89.8111,89.8269
2023-01-14 19:01:00,0.262,0.33,0.302,647.781,677.09,666.096,123.53,129.48,127.55,607.03,608.69,609.54,89.8498,89.8109,89.8268
2023-01-14 18:58:00,0.263,0.331,0.303,646.959,676.235,665.251,123.27,129.2,127.28,606.48,608.18,609.03,89.8495,89.8106,89.8266
2023-01-14 18:55:00,0.262,0.33,0.302,647.78,677.089,666.095,123.51,129.43,127.49,606.89,608.46,609.25,89.8501,89.811,89.8271
2023-01-14 18:52:00,0.263,0.331,0.303,647.47,676.765,665.775,123.44,129.32,127.39,606.86,608.26,609.04,89.8493,89.8103,89.8263
2023-01-14 18:49:00,0.26,0.328,0.3,647.087,676.368,665.382,123.34,129.22,127.29,606.74,608.14,608.95,89.8511,89.8121,89.828
2023-01-14 18:46:00,0.263,0.33,0.303,647.271,676.551,665.568,123.42,129.29,127.37,606.93,608.31,609.13,89.8493,89.8108,89.8264
2023-01-14 18:43:00,0.263,0.331,0.303,647.564,676.865,665.874,123.45,129.35,127.43,606.81,608.3,609.15,89.8492,89.8105,89.8264
2023-01-14 18:40:00,0.262,0.33,0.302,646.936,676.207,665.225,123.28,129.21,127.26,606.58,608.25,608.92,89.8497,89.811,89.8267
2023-01-14 18:37:00,0.268,0.336,0.308,647.223,676.514,665.525,123.14,129.02,127.11,605.63,607.05,607.95,89.8463,89.8074,89.8233
2023-01-14 18:34:00,0.265,0.333,0.305,647.559,676.875,665.877,123.23,129.16,127.23,605.72,607.42,608.18,89.848,89.809,89.8254
2023-01-14 18:31:00,0.277,0.344,0.317,646.98,676.259,665.273,123.22,129.15,127.22,606.25,607.9,608.69,89.8415,89.8028,89.8185
2023-01-14 18:28:00,0.261,0.329,0.302,646.997,676.272,665.288,123.25,129.18,127.23,606.39,608.03,608.74,89.8505,89.8118,89.8272
2023-01-14 18:25:00,0.261,0.329,0.302,647.751,677.058,666.062,123.45,129.37,127.44,606.65,608.24,609.02,89.8502,89.8114,89.827
2023-01-14 18:22:00,0.261,0.328,0.301,647.788,677.093,666.098,123.31,129.23,127.28,605.91,607.54,608.25,89.8504,89.8121,89.8278
2023-01-14 18:19:00,0.26,0.327,0.3,647.068,676.343,665.358,123.11,129.01,127.08,605.62,607.18,607.95,89.8511,89.8127,89.8283
2023-01-14 18:16:00,0.263,0.33,0.302,646.947,676.214,665.232,123.09,129.01,127.08,605.61,607.29,608.09,89.8493,89.8112,89.8267
2023-01-14 18:13:00,0.263,0.33,0.302,647.359,676.653,665.663,123.13,129.04,127.15,605.45,607.05,607.99,89.8491,89.8109,89.8267
2023-01-14 18:10:00,0.264,0.331,0.303,647.469,676.776,665.781,123.05,128.95,127.04,604.95,606.51,607.36,89.8485,89.8102,89.8262
2023-01-14 18:07:00,0.263,0.33,0.302,647.796,677.117,666.116,123.14,129.05,127.09,605.06,606.68,607.3,89.8493,89.8109,89.8268
2023-01-14 18:04:00,0.264,0.331,0.303,647.609,676.92,665.923,123.09,128.97,127.06,605.03,606.48,607.34,89.8485,89.8102,89.8263
2023-01-14 18:01:00,0.262,0.328,0.301,647.624,676.937,665.941,123.09,128.99,127.06,605.0,606.55,607.35,89.8502,89.8119,89.8278
2023-01-14 17:58:00,0.265,0.332,0.303,647.649,676.973,665.973,122.97,128.91,126.98,604.36,606.11,606.92,89.8482,89.8099,89.8261
2023-01-14 17:55:00,0.263,0.33,0.302,647.797,677.115,666.12,123.23,129.16,127.2,605.5,607.17,607.81,89.8493,89.8112,89.827
2023-01-14 17:52:00,0.263,0.329,0.301,647.008,676.292,665.312,123.08,128.99,127.05,605.51,607.14,607.84,89.8494,89.8113,89.8273
2023-01-14 17:49:00,0.264,0.33,0.303,646.949,676.225,665.246,123.04,128.92,126.97,605.39,606.85,607.51,89.8489,89.8109,89.8263
2023-01-14 17:46:00,0.264,0.33,0.302,646.975,676.26,665.278,122.9,128.79,126.86,604.65,606.18,606.97,89.8489,89.8112,89.8267
2023-01-14 17:43:00,0.267,0.334,0.306,647.332,676.637,665.65,123.02,128.93,127.01,604.93,606.5,607.37,89.847,89.8088,89.8247
2023-01-14 17:40:00,0.264,0.331,0.303,647.026,676.32,665.337,122.96,128.89,126.96,604.92,606.6,607.41,89.8485,89.8104,89.8262
2023-01-14 17:37:00,0.266,0.332,0.304,647.615,676.94,665.946,122.96,128.89,127.0,604.35,606.08,607.02,89.8477,89.8098,89.8257
2023-01-14 17:34:00,0.265,0.331,0.303,647.793,677.13,666.13,122.99,128.87,126.96,604.36,605.82,606.68,89.8481,89.8101,89.8262
2023-01-14 17:31:00,0.264,0.33,0.302,647.252,676.559,665.569,123.02,128.92,127.0,605.01,606.57,607.37,89.8488,89.8109,89.8267
2023-01-14 17:28:00,0.265,0.331,0.304,647.678,677.011,666.012,123.05,128.91,127.01,604.72,606.11,607.0,89.8482,89.8101,89.826
2023-01-14 17:25:00,0.265,0.331,0.304,647.422,676.734,665.743,123.1,128.99,127.05,605.21,606.74,607.44,89.848,89.8103,89.8259
2023-01-14 17:22:00,0.264,0.33,0.304,647.824,677.149,666.154,123.34,129.2,127.29,606.01,607.33,608.23,89.8485,89.811,89.8261
2023-01-14 17:19:00,0.263,0.328,0.302,647.049,676.342,665.356,123.05,128.92,126.99,605.35,606.74,607.54,89.8493,89.8119,89.8271
2023-01-14 17:16:00,0.261,0.326,0.299,647.154,676.455,665.469,123.04,128.93,127.02,605.18,606.7,607.55,89.8507,89.813,89.8285
2023-01-14 17:13:00,0.264,0.329,0.302,647.776,677.102,666.108,123.27,129.13,127.21,605.72,607.06,607.9,89.849,89.8113,89.827
2023-01-14 17:10:00,0.27,0.336,0.309,647.262,676.562,665.579,123.01,128.89,126.92,604.95,606.39,606.97,89.8451,89.8076,89.8231
2023-01-14 17:07:00,0.265,0.331,0.304,647.511,676.823,665.835,123.07,128.96,127.02,605.0,606.48,607.24,89.8481,89.8105,89.826
2023-01-14 17:04:00,0.268,0.332,0.305,647.356,676.662,665.674,122.79,128.66,126.72,603.77,605.21,605.97,89.8466,89.8096,89.8251
2023-01-14 17:01:00,0.264,0.328,0.302,647.009,676.294,665.312,122.8,128.68,126.76,604.14,605.67,606.47,89.8489,89.8122,89.827
2023-01-14 16:58:00,0.263,0.327,0.301,647.712,677.035,666.042,123.09,128.97,127.03,604.92,606.36,607.1,89.8494,89.8125,89.8275
2023-01-14 16:55:00,0.263,0.326,0.302,647.033,676.314,665.335,123.04,128.95,127.0,605.31,606.92,607.6,89.8496,89.8129,89.8272
2023-01-14 16:52:00,0.261,0.33,0.303,646.936,676.246,665.24,122.89,128.84,126.91,604.67,606.47,607.23,89.8503,89.811,89.8265
2023-01-14 16:49:00,0.26,0.328,0.302,646.968,676.272,665.267,123.01,128.91,126.94,605.2,606.75,607.35,89.851,89.8119,89.8271
2023-01-14 16:46:00,0.259,0.327,0.301,647.611,676.942,665.929,123.24,129.1,127.17,605.76,607.05,607.87,89.8515,89.8124,89.8278
2023-01-14 16:43:00,0.262,0.33,0.303,647.357,676.678,665.668,123.09,128.97,127.05,605.24,606.7,607.53,89.8501,89.811,89.8263
2023-01-14 16:40:00,0.262,0.33,0.304,647.324,676.64,665.631,123.14,129.05,127.16,605.53,607.07,608.08,89.8499,89.8111,89.826
2023-01-14 16:37:00,0.257,0.324,0.299,647.416,676.737,665.725,123.18,129.09,127.14,605.64,607.2,607.9,89.853,89.8141,89.8289
2023-01-14 16:34:00,0.259,0.327,0.302,647.425,676.741,665.732,123.24,129.2,127.2,605.89,607.7,608.18,89.8514,89.8127,89.8272
2023-01-14 16:31:00,0.269,0.337,0.311,647.003,676.307,665.301,123.03,128.97,127.02,605.3,607.0,607.74,89.8456,89.8067,89.8217
2023-01-14 16:28:00,0.258,0.325,0.3,647.113,676.414,665.408,123.09,129.07,127.11,605.47,607.39,608.05,89.8523,89.8137,89.8282
2023-01-14 16:25:00,0.258,0.325,0.301,647.024,676.306,665.307,123.17,129.14,127.21,605.92,607.82,608.63,89.8522,89.8138,89.8276
2023-01-14 16:22:00,0.256,0.327,0.301,646.976,676.291,665.263,123.03,128.96,126.97,605.32,606.99,607.5,89.8531,89.8124,89.8274
2023-01-14 16:19:00,0.257,0.327,0.302,646.966,676.275,665.248,123.1,129.05,127.08,605.68,607.42,608.07,89.853,89.8126,89.8272
2023-01-14 16:16:00,0.257,0.328,0.302,646.988,676.305,665.274,123.02,128.94,126.99,605.27,606.87,607.58,89.8529,89.8123,89.8272
2023-01-14 16:13:00,0.257,0.327,0.301,647.587,676.931,665.892,123.19,129.11,127.15,605.54,607.12,607.82,89.8528,89.8124,89.8274
2023-01-14 16:10:00,0.258,0.328,0.302,646.991,676.306,665.275,123.03,128.96,126.99,605.27,606.97,607.58,89.8524,89.8121,89.8269
2023-01-14 16:07:00,0.256,0.327,0.301,647.031,676.34,665.311,123.16,129.04,127.12,605.87,607.33,608.19,89.8531,89.8128,89.8273
2023-01-14 16:04:00,0.255,0.325,0.3,647.84,677.181,666.141,123.42,129.31,127.34,606.41,607.83,608.49,89.8537,89.8136,89.8281
2023-01-14 16:01:00,0.28,0.323,0.309,647.007,676.419,665.165,122.95,128.85,126.89,604.89,606.32,607.23,89.8395,89.8147,89.823
2023-01-14 15:58:00,0.277,0.32,0.306,647.873,677.32,666.05,123.08,128.97,127.02,604.71,606.1,607.02,89.8412,89.8164,89.8246
2023-01-14 15:55:00,0.276,0.318,0.305,647.734,677.163,665.901,123.21,129.11,127.16,605.49,606.89,607.82,89.8419,89.8177,89.825
2023-01-14 15:52:00,0.273,0.316,0.304,647.251,676.647,665.395,123.14,129.06,127.1,605.58,607.11,608.0,89.8433,89.8192,89.8261
2023-01-14 15:49:00,0.274,0.317,0.304,647.806,677.227,665.966,123.45,129.37,127.41,606.61,608.06,608.99,89.8432,89.8186,89.8256
