时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-23 11:58:18,0.3,0.288,0.309,647.923,677.463,665.746,123.13,128.99,126.92,604.89,606.08,606.85,89.8283,89.8349,89.8229
2023-01-23 11:55:18,0.3,0.288,0.309,647.807,677.343,665.627,123.09,128.97,126.82,604.83,606.07,606.46,89.8284,89.8349,89.823
2023-01-23 11:52:18,0.299,0.288,0.309,647.92,677.462,665.743,123.23,129.06,126.94,605.38,606.38,606.93,89.8285,89.8351,89.8231
2023-01-23 11:49:18,0.3,0.288,0.309,647.87,677.406,665.689,123.14,128.99,126.88,604.99,606.11,606.67,89.8283,89.835,89.823
2023-01-23 11:46:18,0.298,0.286,0.308,647.835,677.363,665.648,123.19,129.01,126.96,605.28,606.25,607.12,89.829,89.8359,89.8236
2023-01-23 11:43:18,0.3,0.288,0.309,647.93,677.47,665.75,123.19,129.08,126.99,605.19,606.51,607.16,89.8283,89.8352,89.823
2023-01-23 11:40:18,0.3,0.287,0.309,647.932,677.467,665.747,123.16,129.02,126.96,605.07,606.22,607.01,89.8284,89.8353,89.8229
2023-01-23 11:37:18,0.299,0.286,0.308,647.228,676.73,665.024,122.97,128.82,126.76,604.79,605.9,606.71,89.8289,89.8361,89.8235
2023-01-23 11:34:18,0.3,0.288,0.309,647.713,677.243,665.524,123.13,128.98,126.9,605.12,606.22,606.95,89.8283,89.835,89.823
2023-01-23 11:31:18,0.3,0.288,0.309,647.862,677.403,665.68,123.16,129.01,126.9,605.13,606.22,606.79,89.8283,89.835,89.8229
2023-01-23 11:28:18,0.3,0.288,0.309,647.944,677.485,665.759,123.19,129.0,126.93,605.2,606.1,606.87,89.8281,89.8349,89.8228
2023-01-23 11:25:18,0.3,0.288,0.309,647.619,677.144,665.425,123.15,128.99,126.86,605.27,606.37,606.85,89.828,89.8352,89.8229
2023-01-23 11:22:18,0.3,0.288,0.309,647.957,677.503,665.774,123.18,129.02,126.92,605.13,606.18,606.79,89.828,89.8348,89.823
2023-01-23 11:19:18,0.3,0.288,0.309,647.915,677.456,665.727,123.2,129.03,126.93,605.28,606.26,606.91,89.8279,89.835,89.8229
2023-01-23 11:16:18,0.301,0.288,0.309,647.088,676.592,664.877,122.96,128.83,126.74,604.85,606.12,606.77,89.8278,89.8349,89.8228
2023-01-23 11:13:18,0.3,0.288,0.309,647.855,677.391,665.662,123.19,129.05,126.94,605.26,606.42,607.03,89.8279,89.835,89.8228
2023-01-23 11:10:18,0.301,0.289,0.31,647.403,676.927,665.203,123.07,128.95,126.84,605.08,606.36,606.95,89.8273,89.8343,89.8223
2023-01-23 11:07:18,0.301,0.288,0.31,647.088,676.591,664.873,122.98,128.8,126.72,604.94,605.95,606.7,89.8275,89.8348,89.8223
2023-01-23 11:04:18,0.3,0.288,0.309,647.919,677.464,665.729,123.17,129.02,126.93,605.13,606.22,606.9,89.828,89.835,89.8229
2023-01-23 11:01:18,0.3,0.288,0.309,647.959,677.5,665.763,123.23,129.03,126.95,605.37,606.23,606.98,89.8279,89.8351,89.8227
2023-01-23 10:58:18,0.3,0.288,0.31,647.97,677.514,665.775,123.26,129.09,126.94,605.52,606.47,606.91,89.8279,89.8348,89.8227
2023-01-23 10:55:18,0.302,0.29,0.311,647.078,676.584,664.861,123.0,128.83,126.71,605.05,606.12,606.66,89.8268,89.8337,89.8217
2023-01-23 10:52:18,0.3,0.288,0.309,647.308,676.824,665.096,123.09,128.96,126.81,605.29,606.48,606.9,89.8282,89.8352,89.8232
2023-01-23 10:49:18,0.304,0.292,0.312,647.913,677.463,665.718,123.23,129.05,126.97,605.41,606.35,607.08,89.8258,89.8326,89.8212
2023-01-23 10:46:18,0.304,0.292,0.312,647.787,677.333,665.589,123.21,129.01,126.9,605.42,606.28,606.89,89.8256,89.8327,89.821
2023-01-23 10:43:18,0.307,0.294,0.314,647.402,676.934,665.195,123.11,128.96,126.88,605.32,606.41,607.16,89.8243,89.8315,89.8199
2023-01-23 10:40:18,0.303,0.29,0.311,647.772,677.314,665.569,123.23,129.05,126.97,605.54,606.46,607.24,89.8263,89.8336,89.8217
2023-01-23 10:37:18,0.305,0.293,0.312,647.125,676.652,664.914,123.01,128.88,126.78,605.07,606.26,606.94,89.8254,89.8323,89.8213
2023-01-23 10:34:18,0.307,0.295,0.314,647.899,677.461,665.706,123.21,129.08,126.98,605.31,606.48,607.16,89.824,89.831,89.82
2023-01-23 10:31:18,0.304,0.292,0.312,647.969,677.527,665.772,123.36,129.23,127.16,605.99,607.16,607.95,89.8256,89.8327,89.8215
2023-01-23 10:28:18,0.309,0.296,0.316,647.519,677.055,665.308,123.25,129.05,126.99,605.9,606.73,607.55,89.8232,89.8305,89.8191
2023-01-23 10:25:18,0.306,0.294,0.313,647.54,677.083,665.333,123.33,129.13,127.06,606.25,607.06,607.86,89.8245,89.8316,89.8205
2023-01-23 10:22:18,0.303,0.291,0.31,647.395,676.93,665.182,123.26,129.1,127.02,606.05,607.05,607.83,89.8265,89.8335,89.8224
2023-01-23 10:19:18,0.309,0.297,0.316,647.543,677.089,665.338,123.26,129.12,127.01,605.89,607.0,607.65,89.8227,89.8298,89.8187
2023-01-23 10:16:18,0.307,0.295,0.314,648.035,677.598,665.84,123.44,129.26,127.16,606.32,607.23,607.91,89.824,89.8311,89.8199
2023-01-23 10:13:18,0.307,0.295,0.315,647.998,677.564,665.807,123.44,129.28,127.2,606.35,607.35,608.12,89.824,89.8309,89.8197
2023-01-23 10:10:18,0.308,0.296,0.315,647.995,677.564,665.805,123.48,129.29,127.21,606.54,607.38,608.15,89.8238,89.8306,89.8198
