时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-29 04:46:32,0.304,0.307,0.315,647.277,676.855,665.094,122.92,128.79,126.79,604.49,605.65,606.83,89.8257,89.8239,89.8198
2023-01-29 04:43:32,0.31,0.313,0.321,646.992,676.558,664.802,122.83,128.69,126.71,604.32,605.47,606.68,89.8224,89.8204,89.8163
2023-01-29 04:40:32,0.306,0.31,0.317,647.429,677.016,665.25,122.96,128.81,126.84,604.54,605.64,606.9,89.8246,89.8226,89.8185
2023-01-29 04:37:32,0.307,0.31,0.318,647.257,676.833,665.071,122.86,128.72,126.75,604.21,605.36,606.62,89.8242,89.8225,89.818
2023-01-29 04:34:32,0.305,0.309,0.316,647.621,677.211,665.444,123.05,128.94,126.93,604.8,606.04,607.15,89.8251,89.8231,89.8187
2023-01-29 04:31:32,0.317,0.32,0.327,646.774,676.331,664.578,122.77,128.62,126.63,604.2,605.35,606.53,89.8185,89.8169,89.8125
2023-01-29 04:28:32,0.306,0.309,0.317,647.232,676.805,665.043,122.88,128.75,126.75,604.31,605.51,606.65,89.8249,89.8232,89.8186
2023-01-29 04:25:32,0.308,0.311,0.319,647.494,677.08,665.312,122.89,128.75,126.74,604.11,605.26,606.35,89.8237,89.8218,89.8174
2023-01-29 04:22:32,0.307,0.31,0.318,646.829,676.384,664.629,122.76,128.61,126.62,604.11,605.25,606.44,89.824,89.8223,89.8178
2023-01-29 04:19:32,0.307,0.31,0.318,647.298,676.881,665.114,122.84,128.69,126.7,604.04,605.19,606.36,89.8241,89.8221,89.818
2023-01-29 04:16:32,0.312,0.315,0.322,646.941,676.508,664.748,122.73,128.58,126.61,603.88,604.98,606.27,89.8215,89.8196,89.8154
2023-01-29 04:13:32,0.306,0.309,0.317,647.4,676.984,665.217,122.98,128.81,126.84,604.65,605.67,606.92,89.8246,89.8227,89.8185
2023-01-29 04:10:32,0.308,0.311,0.318,647.243,676.826,665.059,122.85,128.69,126.71,604.15,605.2,606.46,89.8238,89.8218,89.8177
2023-01-29 04:07:32,0.307,0.31,0.318,647.408,676.992,665.222,122.98,128.82,126.85,604.64,605.69,606.98,89.8242,89.8224,89.818
2023-01-29 04:04:32,0.301,0.304,0.311,647.087,676.658,664.895,122.86,128.71,126.73,604.37,605.49,606.7,89.8276,89.8259,89.8216
2023-01-29 04:01:32,0.307,0.31,0.318,647.527,677.121,665.347,122.94,128.82,126.83,604.35,605.59,606.79,89.8243,89.8223,89.8181
2023-01-29 03:58:32,0.307,0.311,0.318,647.507,677.1,665.328,122.91,128.78,126.77,604.19,605.43,606.52,89.8241,89.822,89.8178
2023-01-29 03:55:32,0.307,0.31,0.318,647.542,677.132,665.362,122.96,128.81,126.81,604.41,605.51,606.66,89.8244,89.8225,89.818
2023-01-29 03:52:32,0.306,0.309,0.316,646.816,676.375,664.618,122.75,128.6,126.62,604.07,605.22,606.45,89.8249,89.8231,89.8188
2023-01-29 03:49:32,0.305,0.308,0.316,647.516,677.106,665.335,122.95,128.82,126.85,604.4,605.61,606.88,89.8252,89.8235,89.8189
2023-01-29 03:46:32,0.307,0.31,0.318,647.59,677.182,665.411,122.98,128.85,126.86,604.49,605.66,606.85,89.8244,89.8225,89.818
2023-01-29 03:43:32,0.309,0.312,0.32,647.16,676.732,664.971,122.88,128.74,126.75,604.42,605.56,606.74,89.8228,89.821,89.8166
2023-01-29 03:40:32,0.307,0.31,0.318,647.201,676.775,665.014,122.89,128.72,126.74,604.38,605.44,606.63,89.824,89.8224,89.8178
2023-01-29 03:37:32,0.306,0.309,0.317,647.578,677.168,665.4,122.99,128.83,126.84,604.55,605.56,606.79,89.8246,89.8229,89.8183
2023-01-29 03:34:32,0.306,0.31,0.317,647.586,677.182,665.412,122.94,128.81,126.8,604.31,605.48,606.56,89.8245,89.8226,89.8182
2023-01-29 03:31:32,0.304,0.307,0.315,647.371,676.953,665.189,122.93,128.79,126.77,604.43,605.58,606.65,89.8256,89.8241,89.8194
2023-01-29 03:28:32,0.305,0.308,0.317,647.221,676.796,665.036,122.9,128.76,126.76,604.45,605.57,606.74,89.8251,89.8235,89.8186
2023-01-29 03:25:32,0.308,0.311,0.319,647.176,676.746,664.988,122.94,128.8,126.79,604.66,605.82,606.92,89.8235,89.8221,89.8171
2023-01-29 03:22:32,0.305,0.308,0.317,647.635,677.227,665.46,123.05,128.89,126.89,604.81,605.81,606.97,89.825,89.8235,89.8184
2023-01-29 03:19:32,0.308,0.31,0.319,647.352,676.935,665.172,122.92,128.77,126.77,604.41,605.51,606.63,89.8238,89.8223,89.8173
2023-01-29 03:16:32,0.312,0.315,0.323,647.138,676.715,664.954,122.75,128.61,126.61,603.77,604.97,606.09,89.8212,89.8198,89.815
2023-01-29 03:13:32,0.31,0.313,0.321,647.153,676.732,664.97,122.78,128.63,126.66,603.92,605.05,606.28,89.8221,89.8207,89.8159
2023-01-29 03:10:32,0.307,0.31,0.319,647.457,677.046,665.28,122.89,128.78,126.77,604.17,605.45,606.55,89.8239,89.8225,89.8175
2023-01-29 03:07:32,0.311,0.314,0.322,647.136,676.714,664.954,122.83,128.72,126.72,604.17,605.46,606.6,89.8219,89.8203,89.8157
2023-01-29 03:04:32,0.302,0.305,0.313,647.14,676.713,664.953,122.85,128.72,126.72,604.25,605.48,606.58,89.8269,89.8255,89.8205
2023-01-29 03:01:32,0.307,0.31,0.318,647.613,677.211,665.439,122.92,128.78,126.79,604.18,605.28,606.5,89.8241,89.8225,89.8177
2023-01-29 02:58:32,0.306,0.309,0.318,647.629,677.226,665.455,122.94,128.83,126.83,604.27,605.51,606.66,89.8246,89.823,89.8181
2023-01-29 02:55:32,0.313,0.316,0.324,646.938,676.505,664.746,122.73,128.59,126.6,603.88,605.06,606.21,89.8207,89.8192,89.8143
2023-01-29 02:52:32,0.306,0.309,0.317,647.541,677.135,665.365,122.91,128.78,126.79,604.17,605.37,606.55,89.8248,89.8231,89.8181
2023-01-29 02:49:32,0.306,0.309,0.317,646.773,676.333,664.578,122.73,128.58,126.58,604.03,605.15,606.29,89.8245,89.823,89.8181
2023-01-29 02:46:32,0.308,0.311,0.319,647.194,676.772,665.007,122.79,128.63,126.65,603.93,604.98,606.24,89.8236,89.822,89.817
2023-01-29 02:43:32,0.307,0.31,0.318,647.495,677.09,665.317,122.88,128.73,126.74,604.07,605.2,606.38,89.8241,89.8225,89.8176
2023-01-29 02:40:32,0.307,0.31,0.319,647.557,677.152,665.378,122.9,128.77,126.77,604.1,605.3,606.43,89.8243,89.8226,89.8175
2023-01-29 02:37:32,0.306,0.309,0.318,647.621,677.221,665.445,122.89,128.75,126.76,604.01,605.14,606.36,89.8247,89.8229,89.818
2023-01-29 02:34:32,0.306,0.309,0.317,647.407,677.0,665.226,122.8,128.67,126.68,603.77,604.98,606.16,89.8248,89.823,89.8182
2023-01-29 02:31:32,0.307,0.31,0.319,647.517,677.112,665.337,122.88,128.73,126.72,604.06,605.15,606.24,89.8241,89.8225,89.8173
2023-01-29 02:28:32,0.307,0.31,0.319,647.654,677.252,665.476,122.94,128.79,126.78,604.24,605.3,606.42,89.8242,89.8226,89.8174
2023-01-29 02:25:32,0.307,0.309,0.318,647.469,677.063,665.29,122.88,128.74,126.73,604.08,605.23,606.34,89.8244,89.8229,89.8177
2023-01-29 02:22:32,0.308,0.31,0.319,647.569,677.168,665.391,122.77,128.63,126.62,603.45,604.64,605.72,89.8237,89.8223,89.8171
2023-01-29 02:19:32,0.306,0.308,0.318,647.636,677.233,665.458,122.9,128.77,126.76,604.04,605.22,606.35,89.8248,89.8235,89.818
2023-01-29 02:16:32,0.305,0.307,0.318,647.629,677.214,665.443,122.91,128.77,126.76,604.1,605.23,606.34,89.8252,89.824,89.8179
2023-01-29 02:13:32,0.305,0.307,0.318,647.649,677.231,665.461,122.89,128.74,126.75,603.96,605.12,606.29,89.8252,89.8242,89.8179
2023-01-29 02:10:32,0.305,0.307,0.318,647.671,677.251,665.48,122.91,128.77,126.76,604.07,605.21,606.3,89.8252,89.8241,89.8177
2023-01-29 02:07:32,0.305,0.307,0.318,647.673,677.258,665.486,122.91,128.79,126.78,604.07,605.32,606.41,89.8254,89.8241,89.818
