时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-22 21:34:17,0.32,0.307,0.317,647.729,677.527,665.609,123.47,129.37,127.31,606.76,607.78,608.81,89.8167,89.8238,89.8183
2023-01-22 21:31:17,0.328,0.315,0.324,647.406,677.196,665.282,123.41,129.29,127.26,606.78,607.72,608.9,89.8123,89.8197,89.8141
2023-01-22 21:28:17,0.321,0.309,0.319,648.259,678.089,666.156,123.52,129.41,127.37,606.49,607.49,608.62,89.8159,89.8229,89.817
2023-01-22 21:25:17,0.321,0.308,0.318,647.411,677.207,665.288,123.32,129.19,127.18,606.33,607.25,608.52,89.8163,89.8233,89.8175
2023-01-22 21:22:17,0.321,0.309,0.318,648.264,678.11,666.169,123.53,129.42,127.41,606.56,607.53,608.78,89.8163,89.8228,89.8176
2023-01-22 21:19:17,0.321,0.31,0.319,648.177,678.026,666.084,123.49,129.41,127.37,606.44,607.52,608.67,89.8162,89.8225,89.8174
2023-01-22 21:16:17,0.32,0.309,0.318,647.772,677.601,665.667,123.4,129.28,127.27,606.38,607.29,608.59,89.8167,89.823,89.8177
2023-01-22 21:13:17,0.32,0.31,0.318,648.103,677.956,666.013,123.51,129.37,127.35,606.6,607.43,608.66,89.8167,89.8226,89.8176
2023-01-22 21:10:17,0.319,0.308,0.317,648.055,677.905,665.959,123.47,129.38,127.38,606.47,607.49,608.82,89.8174,89.8234,89.8183
2023-01-22 21:07:17,0.32,0.31,0.319,647.696,677.538,665.597,123.34,129.22,127.2,606.13,607.09,608.33,89.8164,89.8222,89.8173
2023-01-22 21:04:17,0.329,0.319,0.328,647.371,677.199,665.264,123.26,129.19,127.15,606.06,607.24,608.36,89.8115,89.8174,89.8123
2023-01-22 21:01:17,0.318,0.308,0.316,647.39,677.222,665.285,123.24,129.16,127.12,605.93,607.1,608.24,89.8181,89.8236,89.8188
2023-01-22 20:58:17,0.317,0.308,0.316,648.007,677.871,665.917,123.39,129.35,127.31,606.09,607.4,608.56,89.8185,89.8238,89.8191
2023-01-22 20:55:17,0.318,0.309,0.317,647.892,677.758,665.802,123.29,129.26,127.2,605.75,607.07,608.12,89.8177,89.8228,89.8184
2023-01-22 20:52:17,0.325,0.316,0.324,647.686,677.55,665.593,123.25,129.22,127.17,605.73,607.08,608.18,89.8139,89.8187,89.8146
2023-01-22 20:49:17,0.314,0.306,0.313,647.561,677.422,665.467,123.26,129.19,127.16,605.91,607.03,608.23,89.8199,89.8246,89.8204
2023-01-22 20:46:17,0.316,0.308,0.315,648.194,678.086,666.116,123.42,129.34,127.31,606.1,607.17,608.36,89.819,89.8234,89.8194
2023-01-22 20:43:17,0.316,0.309,0.315,648.199,678.101,666.127,123.32,129.25,127.27,605.58,606.7,608.16,89.8189,89.8232,89.8194
2023-01-22 20:40:17,0.314,0.308,0.313,647.919,677.817,665.847,123.31,129.24,127.21,605.77,606.91,608.14,89.8198,89.8237,89.8206
2023-01-22 20:37:17,0.315,0.309,0.314,647.979,677.883,665.911,123.31,129.19,127.2,605.73,606.63,608.01,89.8195,89.8231,89.8199
2023-01-22 20:34:17,0.314,0.307,0.312,647.384,677.268,665.305,123.15,129.03,127.03,605.52,606.44,607.74,89.8203,89.824,89.821
2023-01-22 20:31:17,0.313,0.307,0.313,648.214,678.137,666.158,123.39,129.33,127.3,605.91,607.05,608.27,89.8205,89.824,89.8209
2023-01-22 20:28:17,0.311,0.305,0.31,647.798,677.709,665.737,123.23,129.15,127.13,605.51,606.58,607.87,89.822,89.8251,89.8226
2023-01-22 20:25:17,0.305,0.299,0.304,647.704,677.61,665.64,123.18,129.11,127.1,605.37,606.52,607.8,89.8254,89.8287,89.8259
2023-01-22 20:22:17,0.312,0.307,0.311,648.11,678.05,666.066,123.28,129.18,127.21,605.49,606.44,607.91,89.8211,89.8239,89.8218
