时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-14 04:45:59,0.306,0.293,0.304,648.361,678.062,666.268,123.84,129.79,127.69,608.01,609.31,610.06,89.8245,89.832,89.8257
2023-01-14 04:42:59,0.308,0.295,0.307,647.94,677.616,665.829,123.8,129.73,127.62,608.18,609.4,610.13,89.8234,89.8311,89.8243
2023-01-14 04:39:59,0.303,0.289,0.301,648.075,677.759,665.97,123.75,129.68,127.57,607.79,609.03,609.75,89.8265,89.8343,89.8274
2023-01-14 04:36:59,0.305,0.291,0.303,648.118,677.801,666.013,123.77,129.72,127.61,607.87,609.18,609.88,89.8252,89.8331,89.8262
2023-01-14 04:33:59,0.307,0.293,0.306,647.682,677.348,665.567,123.7,129.65,127.52,607.96,609.27,609.86,89.824,89.8319,89.8248
2023-01-14 04:30:59,0.308,0.294,0.306,648.386,678.083,666.291,123.87,129.82,127.69,608.12,609.42,610.02,89.8236,89.8315,89.8245
2023-01-14 04:27:59,0.308,0.294,0.306,647.739,677.404,665.623,123.68,129.61,127.49,607.78,609.04,609.67,89.8236,89.8316,89.8244
2023-01-14 04:24:59,0.309,0.295,0.307,648.224,677.912,666.123,123.83,129.77,127.63,608.06,609.33,609.9,89.8232,89.831,89.8241
2023-01-14 04:21:59,0.306,0.292,0.305,647.882,677.557,665.773,123.75,129.69,127.57,608.01,609.26,609.9,89.8246,89.8326,89.8255
2023-01-14 04:18:59,0.313,0.299,0.312,647.855,677.526,665.742,123.76,129.7,127.55,608.08,609.33,609.86,89.8209,89.8289,89.8214
2023-01-14 04:15:59,0.308,0.294,0.306,648.375,678.075,666.282,123.93,129.87,127.73,608.4,609.63,610.2,89.8237,89.8315,89.8245
2023-01-14 04:12:59,0.307,0.294,0.306,648.181,677.871,666.081,123.89,129.83,127.67,608.4,609.63,610.12,89.824,89.8316,89.8247
2023-01-14 04:09:59,0.306,0.292,0.305,647.743,677.412,665.627,123.69,129.65,127.49,607.83,609.2,609.68,89.8247,89.8326,89.8253
2023-01-14 04:06:59,0.301,0.288,0.3,647.939,677.62,665.832,123.74,129.66,127.55,607.88,609.09,609.76,89.8274,89.8353,89.8282
2023-01-14 04:03:59,0.307,0.293,0.306,648.351,678.05,666.254,123.85,129.79,127.67,608.06,609.28,609.98,89.8241,89.832,89.8249
2023-01-14 04:00:59,0.308,0.295,0.307,648.241,677.939,666.145,123.75,129.67,127.55,607.67,608.86,609.5,89.8235,89.8311,89.8243
2023-01-14 03:57:59,0.308,0.294,0.307,648.317,678.019,666.223,123.79,129.72,127.6,607.78,609.0,609.66,89.8236,89.8313,89.8244
2023-01-14 03:54:59,0.308,0.294,0.307,648.02,677.707,665.917,123.79,129.72,127.62,608.08,609.29,610.04,89.8236,89.8313,89.8242
2023-01-14 03:51:59,0.308,0.295,0.306,648.346,678.057,666.259,123.76,129.72,127.6,607.63,608.94,609.61,89.8235,89.8311,89.8244
2023-01-14 03:48:59,0.307,0.294,0.306,648.406,678.121,666.32,123.77,129.71,127.59,607.59,608.84,609.53,89.8238,89.8315,89.8249
2023-01-14 03:45:59,0.308,0.295,0.306,648.384,678.109,666.308,123.73,129.67,127.59,607.41,608.66,609.51,89.8236,89.8308,89.8248
2023-01-14 03:42:59,0.307,0.294,0.306,648.202,677.907,666.112,123.76,129.71,127.59,607.74,609.07,609.72,89.824,89.8318,89.825
2023-01-14 03:39:59,0.306,0.292,0.305,648.296,678.001,666.207,123.82,129.76,127.64,607.93,609.21,609.87,89.8247,89.8327,89.8253
2023-01-14 03:36:59,0.308,0.294,0.306,648.054,677.757,665.966,123.68,129.62,127.53,607.5,608.76,609.55,89.8236,89.8313,89.8245
2023-01-14 03:33:59,0.307,0.294,0.305,648.333,678.055,666.255,123.72,129.64,127.57,607.41,608.6,609.48,89.8244,89.8318,89.8253
2023-01-14 03:30:59,0.302,0.289,0.301,647.693,677.381,665.593,123.59,129.55,127.45,607.38,608.76,609.53,89.8267,89.8345,89.8275
2023-01-14 03:27:59,0.306,0.293,0.304,648.353,678.083,666.284,123.69,129.65,127.56,607.26,608.62,609.41,89.8248,89.8319,89.8257
2023-01-14 03:24:59,0.305,0.292,0.303,648.343,678.068,666.27,123.78,129.75,127.62,607.71,609.08,609.73,89.8254,89.8328,89.8264
2023-01-14 03:21:59,0.305,0.293,0.304,648.38,678.111,666.309,123.71,129.66,127.59,607.32,608.64,609.51,89.825,89.8323,89.826
2023-01-14 03:18:59,0.305,0.292,0.303,647.944,677.657,665.861,123.6,129.54,127.44,607.18,608.48,609.22,89.8253,89.8328,89.8264
2023-01-14 03:15:59,0.304,0.291,0.302,648.151,677.875,666.076,123.74,129.71,127.6,607.72,609.07,609.79,89.8259,89.8333,89.8269
2023-01-14 03:12:59,0.308,0.295,0.306,647.799,677.5,665.709,123.63,129.61,127.5,607.49,608.95,609.65,89.8235,89.8311,89.8244
2023-01-14 03:09:59,0.303,0.29,0.302,648.386,678.114,666.314,123.82,129.8,127.71,607.87,609.28,610.08,89.8262,89.8338,89.827
2023-01-14 03:06:59,0.304,0.292,0.302,647.947,677.66,665.864,123.68,129.64,127.55,607.61,608.94,609.74,89.8256,89.833,89.8267
2023-01-14 03:03:59,0.307,0.294,0.305,647.943,677.654,665.858,123.64,129.59,127.48,607.38,608.72,609.41,89.8242,89.8317,89.8253
2023-01-14 03:00:59,0.298,0.285,0.296,647.87,677.576,665.782,123.63,129.59,127.48,607.43,608.79,609.49,89.8293,89.837,89.8302
2023-01-14 02:57:59,0.304,0.291,0.303,648.38,678.107,666.306,123.77,129.74,127.64,607.64,609.03,609.78,89.8258,89.8333,89.8265
2023-01-14 02:54:58,0.304,0.291,0.302,647.726,677.425,665.632,123.62,129.55,127.47,607.5,608.71,609.59,89.8257,89.8334,89.8267
2023-01-14 02:51:58,0.305,0.292,0.303,648.374,678.106,666.303,123.76,129.71,127.64,607.57,608.87,609.75,89.8255,89.8328,89.8265
2023-01-14 02:48:58,0.305,0.291,0.302,648.408,678.138,666.337,123.76,129.71,127.62,607.54,608.85,609.66,89.8255,89.8332,89.8267
2023-01-14 02:45:58,0.304,0.291,0.303,648.411,678.143,666.342,123.79,129.75,127.64,607.68,609.02,609.73,89.8257,89.8334,89.8265
2023-01-14 02:42:58,0.305,0.291,0.303,648.38,678.108,666.307,123.76,129.72,127.65,607.59,608.93,609.81,89.8253,89.8332,89.8264
2023-01-14 02:39:58,0.305,0.291,0.303,648.396,678.123,666.323,123.8,129.74,127.66,607.75,608.99,609.83,89.8255,89.8332,89.8264
2023-01-14 02:36:58,0.305,0.292,0.303,648.395,678.122,666.32,123.83,129.78,127.69,607.9,609.2,609.99,89.8252,89.8329,89.8262
