时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-02 11:57:33,0.302,0.296,0.299,648.013,677.813,665.945,123.57,129.47,127.52,607.01,608.03,609.53,89.8272,89.8302,89.829
2023-01-02 11:54:33,0.3,0.295,0.296,648.06,677.866,665.995,123.56,129.44,127.48,606.92,607.83,609.29,89.8281,89.8312,89.8302
2023-01-02 11:51:33,0.302,0.296,0.298,647.318,677.091,665.233,123.41,129.3,127.35,606.86,607.87,609.37,89.8272,89.8302,89.8293
2023-01-02 11:48:33,0.284,0.302,0.295,648.002,677.72,666.037,123.74,129.62,127.67,607.84,608.79,610.15,89.8372,89.8268,89.8311
2023-01-02 11:45:33,0.285,0.303,0.295,648.098,677.827,666.14,123.66,129.57,127.62,607.36,608.45,609.82,89.8369,89.8263,89.8311
2023-01-02 11:42:33,0.29,0.308,0.299,647.578,677.292,665.609,123.36,129.25,127.31,606.38,607.45,608.84,89.834,89.8233,89.8284
2023-01-02 11:39:33,0.285,0.304,0.295,647.254,676.955,665.277,123.3,129.18,127.27,606.39,607.44,608.92,89.8365,89.8257,89.8309
2023-01-02 11:36:33,0.285,0.304,0.294,647.287,676.988,665.311,123.31,129.16,127.26,606.4,607.28,608.86,89.8368,89.826,89.8315
2023-01-02 11:33:33,0.286,0.3,0.293,647.372,677.076,665.397,123.33,129.17,127.27,606.39,607.28,608.82,89.8359,89.8282,89.8319
2023-01-02 11:30:33,0.287,0.302,0.294,647.248,676.915,665.265,123.44,129.28,127.36,607.05,607.94,609.37,89.8354,89.8272,89.8315
2023-01-02 11:27:33,0.288,0.303,0.295,647.246,676.917,665.267,123.4,129.26,127.34,606.89,607.82,609.28,89.835,89.8265,89.8312
2023-01-02 11:24:33,0.286,0.301,0.293,647.332,677.013,665.36,123.36,129.23,127.31,606.59,607.6,609.06,89.8359,89.8273,89.8324
2023-01-02 11:21:33,0.29,0.305,0.295,648.029,677.754,666.086,123.42,129.29,127.37,606.26,607.2,608.69,89.8339,89.8251,89.831
