时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-07 21:33:44,0.269,0.295,0.284,648.122,678.149,666.374,123.44,129.45,127.49,606.24,607.6,608.97,89.8458,89.8309,89.8372
2023-01-07 21:30:44,0.272,0.298,0.288,648.014,678.032,666.26,123.4,129.39,127.41,606.16,607.45,608.73,89.8439,89.8292,89.8352
2023-01-07 21:27:44,0.268,0.294,0.283,647.899,677.915,666.143,123.41,129.42,127.46,606.31,607.69,609.04,89.8462,89.8313,89.8376
2023-01-07 21:24:44,0.27,0.297,0.284,648.411,678.462,666.676,123.43,129.45,127.48,605.92,607.34,608.67,89.8453,89.83,89.837
2023-01-07 21:21:44,0.274,0.301,0.288,647.971,678.005,666.225,123.33,129.35,127.38,605.87,607.26,608.6,89.8433,89.8278,89.8352
2023-01-07 21:18:44,0.268,0.296,0.284,648.629,678.69,666.901,123.54,129.55,127.54,606.24,607.58,608.74,89.8462,89.8304,89.8375
2023-01-07 21:15:44,0.271,0.298,0.286,647.771,677.799,666.019,123.22,129.22,127.27,605.51,606.83,608.27,89.845,89.8294,89.8364
2023-01-07 21:12:44,0.266,0.292,0.281,648.044,678.066,666.289,123.38,129.38,127.43,606.04,607.34,608.77,89.8477,89.8325,89.8388
2023-01-07 21:09:44,0.269,0.296,0.285,648.504,678.55,666.764,123.54,129.54,127.56,606.39,607.69,608.99,89.8456,89.8303,89.8367
2023-01-07 21:06:44,0.269,0.295,0.284,648.475,678.517,666.73,123.45,129.45,127.45,605.97,607.28,608.45,89.8461,89.8309,89.8372
2023-01-07 21:03:44,0.265,0.291,0.281,648.059,678.081,666.3,123.36,129.37,127.39,605.94,607.29,608.58,89.8481,89.8331,89.839
2023-01-07 21:00:44,0.27,0.296,0.285,648.282,678.317,666.531,123.36,129.4,127.41,605.72,607.21,608.44,89.8455,89.8303,89.8365
2023-01-07 20:57:44,0.268,0.294,0.283,648.242,678.273,666.487,123.42,129.48,127.49,606.04,607.65,608.9,89.8466,89.8316,89.8376
