时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-27 23:58:29,0.306,0.313,0.321,646.763,676.15,664.529,122.74,128.54,126.6,604.07,605.13,606.44,89.8244,89.8204,89.8159
2023-01-27 23:55:29,0.322,0.329,0.337,646.631,676.014,664.392,122.58,128.38,126.43,603.42,604.5,605.73,89.8157,89.8115,89.8072
2023-01-27 23:52:29,0.309,0.316,0.324,646.875,676.267,664.64,122.76,128.59,126.6,604.09,605.24,606.3,89.823,89.819,89.8144
2023-01-27 23:49:29,0.306,0.314,0.322,647.297,676.711,665.074,122.82,128.61,126.67,603.98,604.97,606.24,89.8244,89.8201,89.8158
2023-01-27 23:46:29,0.31,0.318,0.325,647.305,676.72,665.082,122.83,128.63,126.68,604.0,605.05,606.3,89.8225,89.8179,89.8135
2023-01-27 23:43:29,0.312,0.32,0.328,646.887,676.288,664.656,122.76,128.59,126.65,604.07,605.24,606.52,89.821,89.8165,89.8121
2023-01-27 23:40:29,0.31,0.318,0.326,647.323,676.746,665.102,122.73,128.57,126.62,603.52,604.76,605.97,89.8223,89.8175,89.8133
2023-01-27 23:37:29,0.309,0.317,0.324,647.156,676.569,664.932,122.82,128.65,126.69,604.1,605.26,606.46,89.8229,89.8182,89.8142
2023-01-27 23:34:29,0.31,0.318,0.325,646.52,675.91,664.282,122.59,128.4,126.44,603.54,604.69,605.88,89.8221,89.8176,89.8136
2023-01-27 23:31:29,0.31,0.318,0.325,647.331,676.755,665.112,122.74,128.56,126.59,603.53,604.67,605.85,89.8225,89.8178,89.8135
2023-01-27 23:28:29,0.324,0.332,0.339,646.513,675.899,664.273,122.56,128.39,126.41,603.43,604.66,605.74,89.8143,89.8097,89.8055
2023-01-27 23:25:29,0.309,0.317,0.324,647.175,676.595,664.955,122.77,128.62,126.66,603.86,605.1,606.29,89.8231,89.8183,89.8143
2023-01-27 23:22:29,0.309,0.318,0.325,647.339,676.762,665.12,122.81,128.62,126.65,603.88,604.94,606.1,89.8229,89.818,89.8137
2023-01-27 23:19:29,0.309,0.317,0.324,647.369,676.798,665.154,122.81,128.61,126.65,603.84,604.9,606.09,89.8231,89.8182,89.8142
2023-01-27 23:16:29,0.307,0.315,0.322,646.657,676.053,664.424,122.59,128.39,126.42,603.43,604.51,605.67,89.8241,89.8194,89.8155
2023-01-27 23:13:29,0.308,0.316,0.323,647.333,676.757,665.118,122.86,128.64,126.7,604.14,605.07,606.34,89.8236,89.8189,89.8148
2023-01-27 23:10:29,0.31,0.318,0.325,646.526,675.916,664.292,122.57,128.37,126.41,603.44,604.53,605.7,89.8225,89.8179,89.814
2023-01-27 23:07:29,0.31,0.314,0.323,646.557,675.913,664.317,122.67,128.46,126.5,603.9,604.98,606.14,89.8223,89.8201,89.8149
2023-01-27 23:04:29,0.31,0.314,0.323,647.322,676.71,665.1,122.89,128.71,126.74,604.27,605.4,606.55,89.8222,89.8199,89.8147
2023-01-27 23:01:29,0.31,0.314,0.323,647.387,676.779,665.168,122.96,128.79,126.83,604.58,605.72,606.92,89.8223,89.8199,89.8148
2023-01-27 22:58:29,0.312,0.316,0.324,647.123,676.507,664.9,122.81,128.64,126.65,604.1,605.27,606.31,89.8214,89.8189,89.8141
2023-01-27 22:55:29,0.313,0.317,0.326,646.52,675.881,664.283,122.64,128.45,126.49,603.83,604.94,606.1,89.8206,89.8182,89.8135
2023-01-27 22:52:29,0.293,0.321,0.318,646.544,675.832,664.427,122.88,128.7,126.73,604.97,606.14,607.15,89.8322,89.8159,89.8178
2023-01-27 22:49:29,0.296,0.325,0.321,646.986,676.301,664.884,122.81,128.6,126.66,604.21,605.26,606.37,89.8303,89.8137,89.816
2023-01-27 22:46:29,0.292,0.321,0.318,647.323,676.648,665.227,123.14,128.96,127.0,605.51,606.67,607.68,89.8327,89.8161,89.8181
2023-01-27 22:43:29,0.293,0.321,0.318,646.626,675.92,664.512,122.89,128.67,126.71,604.96,605.96,606.97,89.8321,89.8158,89.8179
2023-01-27 22:40:29,0.293,0.322,0.318,647.341,676.668,665.247,123.06,128.87,126.92,605.13,606.2,607.27,89.8319,89.8153,89.8176
2023-01-27 22:37:29,0.293,0.322,0.318,647.346,676.677,665.254,123.1,128.88,126.91,605.29,606.27,607.22,89.832,89.8155,89.8177
