时间,A相,B相,C相,A相.1,B相.1,C相.1,A相.2,B相.2,C相.2,A相.3,B相.3,C相.3,A相.4,B相.4,C相.4
2023-01-24 09:34:20,0.311,0.316,0.324,647.313,676.367,665.09,123.24,129.0,127.04,606.0,607.09,608.03,89.8215,89.819,89.8145
2023-01-24 09:31:20,0.312,0.316,0.324,647.255,676.313,665.034,123.22,129.02,127.03,605.96,607.23,608.02,89.8213,89.8187,89.8144
2023-01-24 09:28:20,0.313,0.318,0.325,647.285,676.35,665.068,123.24,129.01,127.03,606.05,607.16,607.97,89.8209,89.818,89.8139
2023-01-24 09:25:20,0.312,0.317,0.324,647.261,676.321,665.042,123.23,128.98,127.03,606.03,607.06,608.02,89.8212,89.8185,89.8143
2023-01-24 09:22:20,0.313,0.318,0.325,647.26,676.332,665.049,123.23,128.99,127.06,606.03,607.1,608.15,89.8208,89.8177,89.814
2023-01-24 09:19:20,0.313,0.319,0.325,647.286,676.367,665.08,123.22,128.99,127.05,605.97,607.05,608.08,89.8206,89.8171,89.8139
2023-01-24 09:16:20,0.313,0.319,0.325,647.274,676.355,665.068,123.26,129.05,127.07,606.14,607.36,608.18,89.8204,89.8169,89.8137
2023-01-24 09:13:20,0.314,0.32,0.326,647.307,676.39,665.103,123.28,129.08,127.11,606.24,607.47,608.34,89.8203,89.8168,89.8134
2023-01-24 09:10:20,0.314,0.321,0.326,647.397,676.486,665.196,123.35,129.1,127.15,606.48,607.48,608.46,89.82,89.8163,89.8131
2023-01-24 09:07:20,0.314,0.32,0.326,647.38,676.475,665.183,123.36,129.07,127.17,606.55,607.34,608.54,89.8199,89.8165,89.813
2023-01-24 09:04:20,0.315,0.321,0.327,647.338,676.428,665.139,123.32,129.08,127.13,606.38,607.4,608.4,89.8195,89.8161,89.8125
2023-01-24 09:01:20,0.315,0.321,0.327,647.377,676.477,665.184,123.4,129.19,127.21,606.75,607.9,608.74,89.8195,89.8159,89.8126
2023-01-24 08:58:20,0.316,0.323,0.328,647.323,676.436,665.141,123.33,129.12,127.18,606.43,607.61,608.62,89.819,89.8149,89.8123
2023-01-24 08:55:20,0.316,0.324,0.328,647.365,676.484,665.187,123.34,129.12,127.15,606.48,607.57,608.43,89.8187,89.8145,89.812
2023-01-24 08:52:20,0.317,0.324,0.328,647.48,676.611,665.309,123.39,129.16,127.17,606.59,607.65,608.43,89.8186,89.8143,89.8119
2023-01-24 08:49:20,0.317,0.324,0.329,647.46,676.588,665.287,123.4,129.14,127.17,606.69,607.56,608.47,89.8182,89.8142,89.8116
2023-01-24 08:46:20,0.318,0.325,0.329,647.375,676.506,665.204,123.33,129.09,127.12,606.43,607.39,608.3,89.8178,89.8137,89.8113
2023-01-24 08:43:20,0.317,0.323,0.329,647.295,676.417,665.116,123.33,129.1,127.14,606.48,607.54,608.47,89.8182,89.8148,89.8116
2023-01-24 08:40:20,0.317,0.323,0.328,647.289,676.408,665.109,123.32,129.07,127.1,606.42,607.38,608.28,89.8184,89.8149,89.812
2023-01-24 08:37:20,0.317,0.323,0.328,647.269,676.388,665.091,123.35,129.11,127.15,606.62,607.61,608.52,89.8184,89.815,89.812
2023-01-24 08:34:20,0.317,0.322,0.328,647.26,676.376,665.078,123.34,129.09,127.15,606.57,607.51,608.53,89.8184,89.8153,89.8123
2023-01-24 08:31:20,0.316,0.322,0.327,647.273,676.391,665.092,123.31,129.09,127.11,606.4,607.52,608.34,89.8188,89.8156,89.8127
2023-01-24 08:28:20,0.316,0.321,0.327,647.279,676.393,665.097,123.36,129.1,127.12,606.64,607.56,608.41,89.8189,89.8159,89.8128
2023-01-24 08:25:20,0.316,0.322,0.327,647.104,676.213,664.919,123.29,129.03,127.04,606.45,607.39,608.18,89.8189,89.8158,89.8126
2023-01-24 08:22:20,0.317,0.322,0.328,647.279,676.404,665.105,123.37,129.1,127.1,606.68,607.52,608.27,89.8186,89.8154,89.8123
2023-01-24 08:19:20,0.316,0.322,0.328,647.258,676.378,665.079,123.36,129.1,127.13,606.67,607.56,608.46,89.8187,89.8157,89.8122
2023-01-24 08:16:20,0.317,0.323,0.328,647.251,676.376,665.076,123.34,129.09,127.12,606.58,607.52,608.41,89.8182,89.8151,89.8119
2023-01-24 08:13:20,0.319,0.324,0.33,646.611,675.709,664.42,123.15,128.88,126.91,606.22,607.13,607.98,89.8174,89.8143,89.8108
2023-01-24 08:10:20,0.313,0.319,0.325,646.691,675.797,664.505,123.17,128.92,126.95,606.25,607.25,608.12,89.8204,89.817,89.8135
2023-01-24 08:07:20,0.323,0.33,0.336,646.424,675.521,664.232,123.12,128.84,126.87,606.24,607.12,608.0,89.8147,89.8112,89.8075
2023-01-24 08:04:20,0.317,0.323,0.33,647.288,676.42,665.118,123.42,129.18,127.19,606.95,607.9,608.72,89.8185,89.8149,89.8109
2023-01-24 08:01:20,0.315,0.321,0.329,646.932,676.049,664.754,123.24,129.03,127.02,606.37,607.51,608.24,89.8195,89.8161,89.8116
2023-01-24 07:58:20,0.319,0.325,0.332,647.117,676.253,664.951,123.28,129.0,127.1,606.41,607.22,608.42,89.8175,89.8138,89.8096
2023-01-24 07:55:20,0.319,0.325,0.332,646.833,675.963,664.662,123.2,128.93,127.0,606.27,607.13,608.22,89.8173,89.8137,89.8096
2023-01-24 07:52:20,0.319,0.325,0.332,647.3,676.45,665.141,123.32,129.06,127.08,606.44,607.33,608.15,89.8175,89.8138,89.8099
2023-01-24 07:49:20,0.319,0.325,0.332,647.266,676.417,665.107,123.34,129.1,127.09,606.56,607.5,608.25,89.8174,89.8135,89.81
2023-01-24 07:46:20,0.32,0.327,0.332,647.17,676.325,665.014,123.27,129.0,126.99,606.32,607.14,607.86,89.8168,89.8129,89.8096
2023-01-24 07:43:20,0.319,0.325,0.331,646.518,675.646,664.346,123.14,128.88,126.92,606.28,607.17,608.13,89.8173,89.8137,89.8102
2023-01-24 07:40:20,0.321,0.327,0.333,646.795,675.936,664.63,123.22,128.98,127.02,606.41,607.4,608.32,89.8162,89.8126,89.8093
2023-01-24 07:37:20,0.318,0.323,0.33,646.774,675.915,664.607,123.25,129.0,127.02,606.56,607.51,608.35,89.8181,89.8147,89.8111
2023-01-24 07:34:20,0.32,0.327,0.333,646.417,675.548,664.243,123.12,128.88,126.9,606.27,607.25,608.11,89.8164,89.8127,89.8095
2023-01-24 07:31:20,0.319,0.325,0.331,647.138,676.299,664.984,123.3,129.1,127.12,606.5,607.64,608.47,89.8173,89.8137,89.8104
2023-01-24 07:28:20,0.319,0.325,0.331,646.486,675.619,664.314,123.17,128.91,126.97,606.44,607.33,608.39,89.8174,89.8139,89.8104
2023-01-24 07:25:20,0.323,0.329,0.336,646.474,675.606,664.302,123.21,128.97,126.98,606.65,607.62,608.45,89.8147,89.8112,89.8077
2023-01-24 07:22:20,0.322,0.329,0.334,646.641,675.786,664.477,123.23,128.99,127.02,606.61,607.58,608.47,89.8154,89.8117,89.8084
2023-01-24 07:19:20,0.317,0.323,0.33,646.729,675.876,664.567,123.32,129.07,127.12,606.98,607.87,608.87,89.8182,89.8148,89.8112
2023-01-24 07:16:20,0.321,0.326,0.333,646.741,675.883,664.574,123.3,129.08,127.09,606.87,607.92,608.71,89.8163,89.813,89.8092
2023-01-24 07:13:20,0.319,0.324,0.331,646.44,675.57,664.266,123.27,129.03,127.06,607.01,607.96,608.88,89.8174,89.8144,89.8103
2023-01-24 07:10:20,0.319,0.324,0.331,646.366,675.493,664.19,123.27,129.06,127.1,607.07,608.15,609.14,89.8172,89.8142,89.8101
2023-01-24 07:07:20,0.319,0.324,0.331,646.418,675.546,664.242,123.32,129.06,127.08,607.26,608.14,608.99,89.8175,89.8145,89.8104
2023-01-24 07:04:20,0.319,0.324,0.331,646.44,675.572,664.266,123.33,129.12,127.15,607.3,608.37,609.3,89.8172,89.8143,89.8102
2023-01-24 07:01:20,0.32,0.325,0.332,646.453,675.584,664.278,123.32,129.09,127.14,607.22,608.24,609.23,89.8167,89.8139,89.8096
2023-01-24 06:58:20,0.316,0.321,0.328,646.804,675.946,664.635,123.44,129.22,127.25,607.49,608.51,609.45,89.8189,89.8162,89.8118
2023-01-24 06:55:20,0.309,0.313,0.321,646.931,676.075,664.763,123.5,129.3,127.31,607.67,608.78,609.62,89.823,89.8204,89.8159
